state,pect_urban,full_imm_percent,percent_elderly,more_than_4_prop,cold_chain_points_per_10000,storage_cap_lit_per_10000,density,dust_pop,confirmed,active,recovered,deceased,district,morbidity_percent
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0072434180418752755,1191876.072,844,28,813,0.000273224043715847,Chhota Udepur,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.01278770485992802,2364732.496,2758,155,2596,0.0006375227686703097,Dahod,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0028005104351423687,252167.128,144,8,136,0.0,Dang,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.002884569528810784,836762.208,1009,57,947,0.0004553734061930783,Devbhoomi Dwarka,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.04687139386114889,1542875.5359999996,7742,506,7133,0.009380692167577413,Gandhinagar,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.007094183410518661,1353834.424,2245,149,2072,0.002185792349726776,Gir Somnath,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.003333596473352372,2400952.56,9960,384,9541,0.003187613843351548,Jamnagar,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0067856790961646,3049427.592,4695,248,4414,0.003005464480874317,Junagadh,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.01194368880869922,2556414.608,2723,103,2604,0.0014571948998178506,Kheda,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0009851843278471735,2324428.056,3727,252,3442,0.003005464480874317,Kutch,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.008707046373722483,1106021.888,1857,97,1753,0.0006375227686703097,Mahisagar,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.010121050374007087,2254832.424,6401,368,5996,0.00336976320582878,Mehsana,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0043050992252826005,1067885.848,2959,263,2678,0.001639344262295082,Morbi,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.004691322979740934,656501.448,1876,136,1739,9.107468123861566e-05,Narmada,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.013181646811971027,1479750.632,1540,19,1513,0.0007285974499089253,Navsari,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.01001778900782041,2655752.904,3843,181,3641,0.001912568306010929,Panchmahal,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0051134954827070185,1493133.552,4059,154,3853,0.004735883424408015,Patan,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0055843284840353495,651700.944,677,8,665,0.00036429872495446266,Porbandar,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0061630122167602875,3511335.712,18988,1483,17317,0.017122040072859744,Rajkot,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.007185184579576565,2699208.752,2661,179,2469,0.0011839708561020036,Sabarkantha,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.03017177551505279,6762430.063999998,47546,1123,45476,0.08624772313296904,Surat,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.003652563485721912,1952530.776,3321,305,3004,0.001092896174863388,Surendranagar,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.0051305228085716205,896815.7679999998,1012,18,988,0.000546448087431694,Tapi,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.010223675953078527,4047429.8,23223,2156,20836,0.02103825136612022,Vadodara,0.27887596899224804
Gujarat,0.3722941003374816,0.5424836601307189,0.4337349397590362,0.025475977913831868,0.23605422067983808,0.23605422067983808,0.012292653720180085,1893811.616,1335,13,1313,0.000819672131147541,Valsad,0.27887596899224804
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.0158721654616252,1264103.808,11222,283,10799,0.012750455373406192,Ambala,0.6430474806201553
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.006932593968481063,1811569.208,6126,64,5928,0.012204007285974499,Bhiwani,0.7635658914728685
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.008022184829336029,558530.912,1449,80,1346,0.00209471766848816,Charkhi Dadri,0.6430474806201553
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.05037291117612004,2000436.848,44832,717,43722,0.03579234972677595,Faridabad,0.5
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.008117490094147826,1046972.464,4594,119,4362,0.01029143897996357,Fatehabad,0.45930232558139544
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.026379022750678507,1683662.52,55652,1586,53727,0.03087431693989071,Gurgaon,0.5968992248062016
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.010072147513177367,1938010.28,16719,183,16227,0.02814207650273224,Hissar,0.6976744186046512
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.011216502884616644,1064080.584,5659,111,5469,0.007194899817850637,Jhajjar,0.8488372093023255
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.010793648497708036,1481230.704,4552,252,4212,0.008014571948998178,Jind,0.7887596899224807
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.00838795978265942,1193021.432,3694,83,3563,0.004371584699453552,Kaithal,0.6430474806201553
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.0133514372218169,1675031.176,10471,251,10075,0.013205828779599272,Karnal,0.8197674418604651
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.013803608517075246,1072224.872,8374,223,8033,0.010746812386156648,Kurukshetra,0.7848837209302326
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.01062061740317035,1024908.16,6533,87,6428,0.001639344262295082,Mahendragarh,0.6937984496124031
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.013518714122678278,1211419.472,1649,13,1606,0.00273224043715847,Nuh,0.6430474806201553
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.016675426909658418,1157028.216,4315,48,4244,0.00209471766848816,Palwal,0.5736434108527132
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.015003311724890288,621485.68,9677,327,9212,0.012568306010928962,Panchkula,0.6430474806201553
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.021086165683468668,1337525.832,10240,323,9773,0.013114754098360656,Panipat,0.47093023255813954
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.01258836933128376,996495.448,11191,256,10866,0.006284153005464481,Rewari,0.5058139534883721
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.01390199454759999,1177255.496,11895,356,11395,0.013114754098360656,Rohtak,0.7325581395348837
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.006624048104378179,1440166.7680000004,7828,124,7592,0.010200364298724954,Sirsa,0.6085271317829457
Haryana,0.2840588800304758,0.6052287581699346,0.5301204819277107,0.028423171812733294,0.1530788055064282,0.1530788055064282,0.014345060097229714,1645848.96,14229,402,13750,0.007012750455373406,Sonipat,0.44379844961240306
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.00716148423427564,424846.27200000006,2680,324,2333,0.0020036429872495446,Bilaspur,0.26162790697674415
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.0017241555516159818,576954.5279999999,2652,228,2373,0.00418943533697632,Chamba,0.08527131782945738
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.008893364335668879,505173.816,2601,236,2324,0.0036429872495446266,Hamirpur,0.31782945736434104
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.005741198156567786,1676031.976,7092,978,5938,0.015846994535519125,Kangra,0.16860465116279066
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.0002697544799705623,93739.376,1264,125,1123,0.0014571948998178506,Kinnaur,0.19186046511627902
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.0017245412626622646,486471.088,4246,312,3851,0.007377049180327869,Kullu,0.23837209302325582
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,3.0886997437796097e-05,35059.136,1200,50,1139,0.0010018214936247723,Lahaul and Spiti,0.18604651162790697
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.005530954033311537,1111464.0159999998,9057,1569,7378,0.010018214936247723,Mandi,0.1744186046511628
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.003457842379056301,904483.008,9593,879,8443,0.021311475409836064,Shimla,0.12403100775193798
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.004097091615930498,589542.368,3028,220,2782,0.0023679417122040073,Sirmaur,0.17829457364341084
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.006514095341695319,641257.04,6030,816,5148,0.006010928961748634,Solan,0.23837209302325582
Himachal Pradesh,0.0,0.900653594771242,0.7108433734939757,0.020138889808660396,0.40689158095624745,0.40689158095624745,0.007401997174396015,579415.384,2567,229,2306,0.0029143897996357013,Una,0.25
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.008207947973022173,1190000.128,4739,152,4505,0.007468123861566485,Anantnag,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.011458477627509829,818157.3359999999,7412,225,7081,0.009653916211293261,Badgam,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.0027870436764976148,428230.088,4602,99,4445,0.005282331511839709,Bandipora,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.006671592138116437,1129239.336,7821,176,7475,0.015482695810564663,Baramulla,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.0034031291313942153,455448.5120000001,3338,101,3177,0.00546448087431694,Doda,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.003272590198725885,330267.336,4407,123,4242,0.003825136612021858,Ganderbal,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.010791066592015317,1697363.4719999996,22757,809,21606,0.03114754098360656,Jammu,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.005075040295424132,684670.632,3092,98,2946,0.004371584699453552,Kathua,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.000634893770218427,256533.952,2701,84,2596,0.001912568306010929,Kishtwar,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.020272105379607476,470138.032,2638,62,2523,0.0048269581056466304,Kulgam,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.008053195273249167,973627.168,5433,167,5178,0.008014571948998178,Kupwara,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.006228348149834379,530223.84,2430,26,2382,0.0020036429872495446,Poonch,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.00892459457754836,633906.72,5406,195,5123,0.008014571948998178,Pulwama,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.005145363348042722,688623.792,3764,235,3475,0.0049180327868852455,Rajouri,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.004653069724281313,315044.05600000004,2071,63,1987,0.001912568306010929,Ramban,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.004017574793742955,349961.968,1589,130,1446,0.0011839708561020036,Reasi,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.007634990365174337,354295.4320000001,2671,206,2429,0.003278688524590164,Samba,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.018677609784398364,295747.52,2446,80,2329,0.00336976320582878,Shopian,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.01248080987988183,1411963.112,24681,882,23358,0.04016393442622951,Srinagar,0.5736434108527132
Jammu and Kashmir,0.19828888704155728,0.6392156862745099,0.37349397590361455,0.03352925595005932,0.3587575914415092,0.3587575914415092,0.0026580018432621685,617556.9839999999,4008,163,3790,0.005009107468123861,Udhampur,0.5736434108527132
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.015788174916431048,2292852.816,6361,102,6200,0.005373406193078324,Bokaro,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.006159588977843125,1159042.048,1386,20,1355,0.0010018214936247723,Chatra,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.01318049393928989,1658969.448,3565,14,3528,0.00209471766848816,Deoghar,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.02833731213889269,2983120.144,7277,57,7120,0.009107468123861567,Dhanbad,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.006560366852524659,1469058.752,1356,11,1333,0.001092896174863388,Dumka,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.014203893286035076,2547627.5840000003,17595,226,17014,0.03233151183970856,East Singhbhum,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.007117781506570855,1470494.344,2758,32,2714,0.001092896174863388,Garhwa,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.010955181752928771,2719065.736,3401,6,3381,0.0012750455373406193,Giridih,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.01361260740614896,1458256.784,2063,13,2040,0.0009107468123861566,Godda,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.004203916891888027,1140529.472,2234,27,2203,0.00036429872495446266,Gumla,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.009599007668592407,878710.184,1228,14,1210,0.00036429872495446266,Jamtara,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.004695614554150276,589692.488,2091,30,2056,0.0004553734061930783,Khunti,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.01197012704612981,797491.928,3394,21,3345,0.0025500910746812386,Koderma,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.004365582127155253,806948.3759999998,1860,15,1839,0.000546448087431694,Latehar,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.006759634865760046,513452.656,1751,36,1705,0.0009107468123861566,Lohardaga,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.010907438940279401,999910.4,900,1,897,0.00018214936247723133,Pakur,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.008337811891625918,2153186.728,3405,45,3340,0.0018214936247723133,Palamu,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.017157603359541206,1055464.808,4357,56,4274,0.0024590163934426227,Ramgarh,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.007990706174337557,3238168.464,29552,794,28549,0.019034608378870672,Ranchi,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.015755821312374393,1278842.256,1628,30,1589,0.000819672131147541,Sahibganj,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.008540577613116005,1182565.296,3648,56,3580,0.001092896174863388,Seraikela Kharsawan,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.003489133446858568,666992.056,1997,4,1988,0.0004553734061930783,Simdega,0.568217054263566
Jharkhand,0.16025154530560867,0.5320261437908497,0.3373493975903614,0.03019794602578227,0.01360570427148488,0.01360570427148488,0.004564179035678511,1669800.3280000002,4729,25,4666,0.0034608378870673953,West Singhbhum,0.568217054263566
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.006280766676925607,2102598.512,13638,49,13453,0.01238615664845173,Bagalkot,0.1317829457364341
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.006562659946277772,2816009.896,38633,228,37813,0.05391621129326048,Ballari,0.3125897215044502
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.0077935606652157,5313624.1680000005,26056,219,25495,0.03114754098360656,Belgaum,0.26162790697674415
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.009652084658027337,1097829.784,18058,326,17583,0.013570127504553733,Bangalore Rural,0.49612403100775193
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.09601567113640712,10662867.92,382209,9440,368502,0.3885245901639344,Bangalore Urban,0.2868217054263566
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.006825058303970072,1890420.016,7180,58,6948,0.015482695810564663,Bidar,0.22868217054263568
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.004517092899546143,2418713.424,14036,110,13723,0.01848816029143898,Bijapur,0.22286821705426357
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.00436997394674777,1135309.744,6639,102,6409,0.010655737704918032,Chamarajanagara,0.3125897215044502
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.006519066692489726,1394867.2240000002,12672,231,12324,0.010564663023679418,Chikkaballapura,0.25775193798449614
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.0034463454191291346,1265181.336,13573,160,13274,0.012659380692167578,Chikmagalur,0.4844961240310077
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.004297310122353052,1846340.336,14098,280,13750,0.006193078324225865,Chitradurga,0.1821705426356589
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.010005187369999814,2316991.0,32556,368,31452,0.0668488160291439,Dakshina Kannada,0.29844961240310075
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.007186775017694616,2164958.36,21884,150,21470,0.024043715846994537,Davanagere,0.3125897215044502
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.009479284911399162,2053856.216,21699,105,20988,0.055191256830601096,Dharwad,0.2848837209302325
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.00500435839399304,1184541.32,10855,28,10686,0.012841530054644808,Gadag,0.2868217054263566
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.005099781848585334,2852159.904,20865,225,20319,0.029234972677595627,Gulbarga,0.21705426356589147
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.005698299624751989,1975157.752,27707,275,27043,0.035428051001821496,Hassan,0.7364341085271318
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.007247321109839235,1777538.6719999998,10928,55,10683,0.017304189435336976,Haveri,0.25775193798449614
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.002947199661964926,616895.344,5601,145,5386,0.006375227686703096,Kodagu,0.42829457364341084
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.00840121834799105,1712736.872,9536,108,9254,0.015846994535519125,Kolar,0.248062015503876
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.005464386903293211,1547116.704,13809,87,13443,0.02540983606557377,Koppal,0.15503875968992248
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.007977329196086987,2011252.16,19201,209,18845,0.013387978142076503,Mandya,0.39728682170542634
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.009564289785733005,3330155.328,51732,385,50341,0.09162112932604737,Mysore,0.4476744186046512
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.006153818859535303,2140347.576,14096,122,13816,0.014389799635701275,Raichur,0.19186046511627908
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.006627421244194828,1204005.768,7342,53,7213,0.0069216757741347905,Ramanagara,0.5465116279069769
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.004513466454427171,1952129.344,21864,180,21336,0.03169398907103825,Shimoga,0.33527131782945735
Karnataka,0.3274159607455385,0.8287581699346405,0.40963855421686746,0.014343398661699577,0.3037520469533613,0.3037520469533613,0.0055303419581513,2981771.288,24164,408,23380,0.03424408014571949,Tumakuru,0.24612403100775193
