state,District_Key,dust_pop,area,density,confirmed,active,recovered,deceased,migrated_other,state_pop,district,morbidity_percent
Punjab,PB_Hoshiarpur,1760065.8159999999,3397.0,518.1235843391229,7505,164,7047,294,0,27704236.0,Hoshiarpur,15.899999999999999
Punjab,PB_Jalandhar,2426109.336,2625.0,924.232128,19444,644,18180,620,0,27704236.0,Jalandhar,19.21176470588235
Punjab,PB_Kapurthala,909246.816,1646.0,552.397822600243,4617,101,4326,190,0,27704236.0,Kapurthala,21.6
Punjab,PB_Ludhiana,3878524.784,3744.0,1035.930764957265,24321,599,22774,948,0,27704236.0,Ludhiana,19.0
Punjab,PB_Mansa,854914.4959999999,2174.0,393.2449383624655,2355,47,2258,50,0,27704236.0,Mansa,17.9
Punjab,PB_Moga,1103425.368,2235.0,493.7026255033557,2711,44,2577,90,0,27704236.0,Moga,21.0
Punjab,PB_Sri Muktsar Sahib,1003804.6240000001,2596.0,386.6735839753467,3752,114,3544,94,0,27704236.0,Sri Muktsar Sahib,21.4
Punjab,PB_Pathankot,696283.248,929.0,749.4975758880516,5515,176,5192,147,0,27704236.0,Pathankot,19.21176470588235
Punjab,PB_Patiala,3216217.584,3175.0,1012.9819162204724,15393,276,14653,464,0,27704236.0,Patiala,22.0
Punjab,PB_Rupnagar,759884.088,1400.0,542.7743485714286,3247,242,2845,160,0,27704236.0,Rupnagar,18.5
Punjab,PB_Sahibzada Ajit Singh Nagar,1096595.4640000002,1188.0,923.0601548821547,17463,1928,15210,325,0,27704236.0,Sahibzada Ajit Singh Nagar,14.0
Punjab,PB_Sangrur,1839701.696,3685.0,499.24062306648574,4320,48,4075,197,0,27704236.0,Sangrur,23.2
Punjab,PB_Shahid Bhagat Singh Nagar,683170.5440000001,1283.0,532.4789898674981,2303,58,2167,78,0,27704236.0,Shahid Bhagat Singh Nagar,17.5
Punjab,PB_Tarn Taran,1245517.84,2414.0,515.9560231980116,2089,18,1969,102,0,27704236.0,Tarn Taran,21.0
Rajasthan,RJ_Ajmer,2874423.256,8481.0,338.92503902841645,16058,231,15614,213,0,68621012.0,Ajmer,23.195
Rajasthan,RJ_Alwar,4083262.888,8380.0,487.2628744630072,20956,218,20662,76,0,68621012.0,Alwar,23.195
Rajasthan,RJ_Bikaner,2632932.44,27244.0,96.6426530612245,18910,97,18648,165,0,68621012.0,Bikaner,23.195
Rajasthan,RJ_Barmer,2896151.736,28387.0,102.02387487230072,4833,136,4651,46,0,68621012.0,Barmer,23.195
Rajasthan,RJ_Banswara,1999591.728,5037.0,396.98068850506263,1933,171,1732,30,0,68621012.0,Banswara,23.195
Rajasthan,RJ_Bharatpur,2834622.5519999997,5066.0,559.5386008685354,8778,200,8460,118,0,68621012.0,Bharatpur,23.195
Rajasthan,RJ_Baran,1361000.1519999998,6955.0,195.6865782890007,2246,208,2005,33,0,68621012.0,Baran,23.195
Rajasthan,RJ_Bundi,1238462.2,5550.0,223.14634234234236,2640,294,2331,15,0,68621012.0,Bundi,23.195
Rajasthan,RJ_Bhilwara,2680430.4080000003,10455.0,256.37784868483976,9119,397,8685,37,0,68621012.0,Bhilwara,23.195
Rajasthan,RJ_Churu,2269783.264,16830.0,134.8653157456922,4208,107,4061,40,0,68621012.0,Churu,23.195
Rajasthan,RJ_Chittorgarh,1717363.904,10856.0,158.19490641120115,3472,258,3179,35,0,68621012.0,Chittorgarh,23.195
Rajasthan,RJ_Dausa,1820595.312,3429.0,530.9405984251969,2340,111,2207,22,0,68621012.0,Dausa,23.195
Rajasthan,RJ_Dholpur,1342509.8159999999,3084.0,435.3144669260701,3666,92,3545,29,0,68621012.0,Dholpur,23.195
Rajasthan,RJ_Dungarpur,1544463.4719999998,3771.0,409.56337098912763,4296,431,3831,34,0,68621012.0,Dungarpur,23.195
Rajasthan,RJ_Ganganagar,2190106.24,10990.0,199.28173248407646,6410,161,6208,41,0,68621012.0,Ganganagar,23.195
Rajasthan,RJ_Hanumangarh,1978970.8,9670.0,204.65054808686662,2900,84,2804,12,0,68621012.0,Hanumangarh,23.195
Rajasthan,RJ_Jhunjhunu,2379299.696,5928.0,401.3663454790823,4443,60,4336,47,0,68621012.0,Jhunjhunu,23.195
Rajasthan,RJ_Jalore,2035127.9119999998,10640.0,191.27142030075188,5420,199,5173,48,0,68621012.0,Jalore,23.195
Rajasthan,RJ_Jodhpur,4098477.272,22850.0,179.36443203501094,42831,1440,41113,278,0,68621012.0,Jodhpur,23.195
Rajasthan,RJ_Jaipur,7410335.752,11152.0,664.4849131994263,55476,4543,50445,488,0,68621012.0,Jaipur,23.195
Rajasthan,RJ_Jaisalmer,747272.896,38401.0,19.45972490299732,2039,175,1841,23,0,68621012.0,Jaisalmer,23.195
Rajasthan,RJ_Jhalawar,1569395.624,6219.0,252.3549805434957,3255,146,3089,20,0,68621012.0,Jhalawar,23.195
Rajasthan,RJ_Karauli,1621806.408,5530.0,293.2742148282098,1468,95,1353,20,0,68621012.0,Karauli,23.195
Rajasthan,RJ_Kota,2168945.992,5446.0,398.26404553800967,17582,654,16766,162,0,68621012.0,Kota,23.195
Rajasthan,RJ_Nagaur,3679868.208,17718.0,207.69094751100573,9108,305,8714,89,0,68621012.0,Nagaur,23.195
Rajasthan,RJ_Pali,2266848.696,12387.0,183.00223589246792,10382,380,9897,105,0,68621012.0,Pali,23.195
Rajasthan,RJ_Pratapgarh,965472.872,4112.0,234.7939863813229,1130,71,1040,19,0,68621012.0,Pratapgarh,23.195
Rajasthan,RJ_Rajsamand,1288010.696,3853.0,334.2877487671944,3537,386,3111,40,0,68621012.0,Rajsamand,23.195
Rajasthan,RJ_Sikar,2977643.544,7732.0,385.10651112260734,8779,219,8468,92,0,68621012.0,Sikar,23.195
Rajasthan,RJ_Sawai Madhopur,1487982.7680000002,4500.0,330.6628373333333,2019,190,1804,25,0,68621012.0,Sawai Madhopur,23.195
Rajasthan,RJ_Sirohi,1153349.72,5136.0,224.5618613707165,3480,157,3296,27,0,68621012.0,Sirohi,23.195
Rajasthan,RJ_Tonk,1580942.632,7194.0,219.75849763691966,3218,179,3007,32,0,68621012.0,Tonk,23.195
Rajasthan,RJ_Udaipur,3411114.488,13430.0,253.99214355919585,10749,384,10257,108,0,68621012.0,Udaipur,23.195
Sikkim,SK_East Sikkim,312797.816,954.0,327.8803102725367,1477,368,1106,3,0,607688.0,East Sikkim,17.200000000000003
Sikkim,SK_North Sikkim,48209.648,4226.0,11.40786748698533,5,4,1,0,0,607688.0,North Sikkim,20.4
Sikkim,SK_South Sikkim,163177.104,750.0,217.56947200000002,484,411,73,0,0,607688.0,South Sikkim,18.5
Sikkim,SK_West Sikkim,151564.488,1166.0,129.9866963979417,90,75,15,0,0,607688.0,West Sikkim,24.0
Tamil Nadu,TN_Ariyalur,836758.872,3208.0,260.8350598503741,4616,8,4560,48,0,72138958.0,Ariyalur,13.43333333333333
Tamil Nadu,TN_Chengalpattu,2842543.328,2945.0,965.209958573854,49188,524,47931,733,0,72138958.0,Chengalpattu,13.43333333333333
Tamil Nadu,TN_Chennai,7895200.0,426.0,18533.33333333333,221937,3025,214968,3944,0,72138958.0,Chennai,13.43333333333333
Tamil Nadu,TN_Coimbatore,3861506.736,7469.0,517.0045168027848,51147,1060,49453,634,0,72138958.0,Coimbatore,13.43333333333333
Tamil Nadu,TN_Cuddalore,2892178.56,3999.0,723.2254463615906,24503,95,24128,280,0,72138958.0,Cuddalore,13.43333333333333
Tamil Nadu,TN_Dharmapuri,1671224.8,4532.0,368.76098852603707,6296,82,6161,53,0,72138958.0,Dharmapuri,13.43333333333333
Tamil Nadu,TN_Dindigul,2403440.1040000003,6058.0,396.7382145922746,10711,153,10362,196,0,72138958.0,Dindigul,13.43333333333333
Tamil Nadu,TN_Erode,2512684.096,5714.0,439.74170388519417,13280,301,12837,142,0,72138958.0,Erode,13.43333333333333
Tamil Nadu,TN_Kallakurichi,1523752.4719999998,3520.0,432.884225,10758,20,10630,108,0,72138958.0,Kallakurichi,13.43333333333333
Tamil Nadu,TN_Kanchipuram,1297037.912,1656.0,783.23545410628,28350,237,27680,433,0,72138958.0,Kanchipuram,9.0
Tamil Nadu,TN_Kanyakumari,2071853.936,1685.0,1229.5869056379822,16133,176,15703,254,0,72138958.0,Kanyakumari,13.43333333333333
Tamil Nadu,TN_Karur,1197165.856,2901.0,412.67351120303334,5044,97,4899,48,0,72138958.0,Karur,13.43333333333333
Tamil Nadu,TN_Krishnagiri,2094708.872,5086.0,411.8578198977585,7723,146,7461,116,0,72138958.0,Krishnagiri,13.43333333333333
Tamil Nadu,TN_Madurai,4438034.256,3676.0,1207.2998520130575,20274,305,19521,448,0,72138958.0,Madurai,12.7
Tamil Nadu,TN_Nagapattinam,1794844.728,2716.0,660.8412106038293,7961,114,7720,127,0,72138958.0,Nagapattinam,13.43333333333333
Tamil Nadu,TN_Nilgiris,817398.952,2549.0,320.6743632797176,7768,140,7586,42,0,72138958.0,Nilgiris,13.43333333333333
Tamil Nadu,TN_Namakkal,1913951.0480000002,3429.0,558.1659515893847,10945,211,10628,106,0,72138958.0,Namakkal,13.43333333333333
Tamil Nadu,TN_Perambalur,627736.2320000001,1752.0,358.2969360730593,2252,4,2227,21,0,72138958.0,Perambalur,13.43333333333333
Tamil Nadu,TN_Pudukkottai,2133622.2,4651.0,458.7448290690174,11324,82,11088,154,0,72138958.0,Pudukkottai,13.5
Tamil Nadu,TN_Ramanathapuram,1487366.72,4123.0,360.74865874363326,6283,25,6127,131,0,72138958.0,Ramanathapuram,13.43333333333333
Tamil Nadu,TN_Ranipet,1345828.024,2234.0,602.429733213966,15814,77,15557,180,0,72138958.0,Ranipet,13.43333333333333
Tamil Nadu,TN_Salem,3869768.896,5245.0,737.8015054337465,31059,352,30253,454,0,72138958.0,Salem,13.43333333333333
Tamil Nadu,TN_Sivaganga,1491470.0,4086.0,365.01957905041604,6456,57,6273,126,0,72138958.0,Sivaganga,14.4
Tamil Nadu,TN_Tenkasi,1565281.2240000002,2916.0,536.7905432098764,8196,36,8004,156,0,72138958.0,Tenkasi,13.43333333333333
Tamil Nadu,TN_Tirupur,2747998.8639999996,5106.0,538.1901417939679,16531,536,15781,214,0,72138958.0,Tirupur,13.43333333333333
Tamil Nadu,TN_Tiruchirappalli,3017810.0960000004,4407.0,684.7765137281597,13881,159,13550,172,0,72138958.0,Tiruchirappalli,13.43333333333333
Tamil Nadu,TN_Theni,1382976.608,3066.0,451.06869145466413,16786,78,16505,203,0,72138958.0,Theni,16.9
Tamil Nadu,TN_Tirunelveli,1851761.336,3842.0,481.9784841228527,15130,150,14769,211,0,72138958.0,Tirunelveli,13.43333333333333
Tamil Nadu,TN_Thanjavur,2671892.472,3397.0,786.5447371209891,16870,150,16489,231,0,72138958.0,Thanjavur,13.43333333333333
Tamil Nadu,TN_Thoothukudi,1933074.112,4594.0,420.78234915106657,15946,117,15689,140,0,72138958.0,Thoothukudi,13.43333333333333
Tamil Nadu,TN_Tirupattur,1236334.9440000001,1792.0,689.9190535714285,7371,26,7221,124,0,72138958.0,Tirupattur,13.43333333333333
Tamil Nadu,TN_Tiruvallur,4142975.064,3424.0,1209.981035046729,42100,477,40954,669,0,72138958.0,Tiruvallur,13.43333333333333
Tamil Nadu,TN_Tiruvarur,1410120.5280000002,2377.0,593.2353925115692,10761,111,10542,108,0,72138958.0,Tiruvarur,13.43333333333333
Tamil Nadu,TN_Tiruvannamalai,2745489.08,6191.0,443.46455822968835,18988,89,18619,280,0,72138958.0,Tiruvannamalai,13.43333333333333
Tamil Nadu,TN_Vellore,1795037.104,2080.0,862.9986076923077,19961,275,19347,339,0,72138958.0,Vellore,13.43333333333333
Tamil Nadu,TN_Viluppuram,2327419.336,3725.0,624.81056,14857,86,14661,110,0,72138958.0,Viluppuram,13.43333333333333
Tamil Nadu,TN_Virudhunagar,2160959.608,3446.0,627.0921671503193,16199,95,15876,228,0,72138958.0,Virudhunagar,14.1
Telangana,TG_Adilabad,788354.6240000001,4185.97,188.33260247923417,2623,2608,15,0,0,42332781.5,Adilabad,15.200000000000001
Telangana,TG_Komaram Bheem,573608.52,4300.16,133.39236679565408,1477,1475,2,0,0,42332781.5,Komaram Bheem,18.55555555555556
Telangana,TG_Bhadradri Kothagudem,1450949.832,8951.0,162.0991880236845,8557,8553,4,0,0,42332781.5,Bhadradri Kothagudem,18.55555555555556
Telangana,TG_Hyderabad,3827495.104,4325.29,884.9106311946713,76985,76657,305,23,0,42332781.5,Hyderabad,13.9
Telangana,TG_Jagtial,1093556.368,3043.23,359.34068999056916,5806,5804,2,0,0,42332781.5,Jagtial,18.55555555555556
Telangana,TG_Jangaon,647692.184,2187.5,296.08785554285714,3423,3422,1,0,0,42332781.5,Jangaon,18.55555555555556
Telangana,TG_Jayashankar Bhupalpally,792029.7840000001,6361.7,124.49970668217615,2327,2327,0,0,0,42332781.5,Jayashankar Bhupalpally,18.55555555555556
Telangana,TG_Jogulamba Gadwal,739447.752,2928.0,252.54363114754096,3288,3262,25,1,0,42332781.5,Jogulamba Gadwal,18.55555555555556
Telangana,TG_Kamareddy,1081559.0,3651.0,296.236373596275,5478,5470,8,0,0,42332781.5,Kamareddy,18.55555555555556
Telangana,TG_Karimnagar,1129862.0559999999,2379.07,474.91753332184425,12992,12976,16,0,0,42332781.5,Karimnagar,21.6
Telangana,TG_Khammam,1558622.5680000002,4453.0,350.0162964293734,10159,10156,3,0,0,42332781.5,Khammam,20.2
Telangana,TG_Mahabubabad,856429.04,2876.7,297.71232314805167,5205,5204,1,0,0,42332781.5,Mahabubabad,18.55555555555556
Telangana,TG_Mahbubnagar,1465738.32,4037.0,363.07612583601684,4767,4759,8,0,0,42332781.5,Mahbubnagar,19.0
Telangana,TG_Mancherial,897425.1440000001,4056.36,221.23902809415333,5018,5017,0,1,0,42332781.5,Mancherial,18.55555555555556
Telangana,TG_Medak,853379.936,2740.89,311.35139899813566,3484,3480,4,0,0,42332781.5,Medak,14.6
Telangana,TG_Medchal-Malkajgiri,2826929.736,5005.98,564.7105533781597,18550,18540,9,1,0,42332781.5,Medchal-Malkajgiri,18.55555555555556
Telangana,TG_Mulugu,327674.152,3881.0,84.43034063385727,2788,2786,2,0,0,42332781.5,Mulugu,18.55555555555556
Telangana,TG_Nalgonda,1814115.688,2449.79,740.5188559019343,11930,11918,12,0,0,42332781.5,Nalgonda,26.5
Telangana,TG_Narayanpet,630363.8879999999,2336.44,269.79673691599186,1100,1099,0,1,0,42332781.5,Narayanpet,18.55555555555556
Telangana,TG_Nagarkurnool,993358.4959999999,6545.0,151.77364339190225,4210,4208,2,0,0,42332781.5,Nagarkurnool,18.55555555555556
Telangana,TG_Nirmal,788869.48,3562.51,221.4364254416128,2474,2461,13,0,0,42332781.5,Nirmal,18.55555555555556
Telangana,TG_Nizamabad,1706283.936,4153.0,410.8557515049362,7819,7789,30,0,0,42332781.5,Nizamabad,21.2
Telangana,TG_Peddapalli,884409.184,4614.74,191.64875680970107,5456,5455,1,0,0,42332781.5,Peddapalli,18.55555555555556
Telangana,TG_Rajanna Sircilla,607286.552,2030.89,299.02483738656446,4862,4860,2,0,0,42332781.5,Rajanna Sircilla,18.55555555555556
Telangana,TG_Ranga Reddy,2837524.872,1038.0,2733.6463121387287,23144,23125,17,2,0,42332781.5,Ranga Reddy,14.8
Telangana,TG_Sangareddy,1698722.336,4464.87,380.4640081346154,7544,7538,6,0,0,42332781.5,Sangareddy,18.55555555555556
Telangana,TG_Siddipet,1104634.112,3425.19,322.5030179347715,7632,7631,1,0,0,42332781.5,Siddipet,18.55555555555556
Telangana,TG_Suryapet,1222710.72,3374.47,362.34155882257073,6767,6743,24,0,0,42332781.5,Suryapet,18.55555555555556
Telangana,TG_Vikarabad,979950.0,3385.0,289.4977843426883,2328,2312,15,1,0,42332781.5,Vikarabad,18.55555555555556
Telangana,TG_Wanaparthy,835726.936,2938.0,284.4543689584752,3435,3435,0,0,0,42332781.5,Wanaparthy,18.55555555555556
Telangana,TG_Warangal Urban,1262906.1840000001,1304.5,968.1151276351093,11126,11103,23,0,0,42332781.5,Warangal Urban,18.55555555555556
Telangana,TG_Warangal Rural,796700.184,2175.5,366.21474787405197,3526,3526,0,0,0,42332781.5,Warangal Rural,18.55555555555556
Telangana,TG_Yadadri Bhuvanagiri,807829.08,3091.48,261.3082018968261,3763,3763,0,0,0,42332781.5,Yadadri Bhuvanagiri,18.55555555555556
Tripura,TR_Dhalai,420322.656,2400.0,175.13443999999998,3460,15,3426,18,1,3671032.0,Dhalai,23.5
Tripura,TR_Gomati,485797.216,1522.8,319.01577094825325,3925,20,3860,44,1,3671032.0,Gomati,18.475
Tripura,TR_Khowai,364058.792,1005.67,362.00621675102167,1830,9,1790,31,0,3671032.0,Khowai,18.475
Tripura,TR_North Tripura,462531.95200000005,1444.5,320.20211284181374,2740,37,2681,15,7,3671032.0,North Tripura,21.4
Tripura,TR_Sipahijala,538467.096,1044.78,515.3880204444955,2870,9,2828,33,0,3671032.0,Sipahijala,18.475
Tripura,TR_South Tripura,482315.544,1534.2,314.37592491200627,4028,47,3955,23,3,3671032.0,South Tripura,15.9
Tripura,TR_Unokoti,308396.52,591.93,521.0016724950586,2762,27,2713,22,0,3671032.0,Unokoti,18.475
Tripura,TR_West Tripura,1020297.808,942.55,1082.4866670203173,11527,102,11225,189,11,3671032.0,West Tripura,13.100000000000001
Uttar Pradesh,UP_Agra,4871441.816000001,4027.0,1209.6950126645145,10032,285,9578,169,0,199581477.0,Agra,24.475
Uttar Pradesh,UP_Aligarh,4085320.088,3747.0,1090.2909228716303,11020,264,10702,54,0,199581477.0,Aligarh,24.475
Uttar Pradesh,UP_Allahabad,6627295.376,5481.0,1209.1398241196862,27748,714,26655,379,0,199581477.0,Allahabad,24.475
Uttar Pradesh,UP_Ambedkar Nagar,2667364.4080000003,2372.0,1124.5212512647554,1842,68,1734,40,0,199581477.0,Ambedkar Nagar,24.475
Uttar Pradesh,UP_Amethi,2835527.72,3063.0,925.7354619653937,3484,103,3346,35,0,199581477.0,Amethi,24.475
Uttar Pradesh,UP_Amroha,2044713.352,2321.0,880.9622369668248,4175,75,4051,49,0,199581477.0,Amroha,24.475
Uttar Pradesh,UP_Auraiya,1525983.144,2051.0,744.0190853242322,3420,113,3261,46,0,199581477.0,Auraiya,24.475
Uttar Pradesh,UP_Azamgarh,5133558.008,4053.0,1266.606959782877,5905,146,5666,93,0,199581477.0,Azamgarh,24.475
Uttar Pradesh,UP_Bahraich,2651273.768,4926.0,538.2204157531467,4002,75,3853,74,0,199581477.0,Bahraich,24.475
Uttar Pradesh,UP_Ballia,3584689.9039999996,2981.0,1202.512547467293,7620,220,7300,100,0,199581477.0,Ballia,24.475
Uttar Pradesh,UP_Balrampur,2389761.392,3349.0,713.5746169005673,2038,93,1912,33,0,199581477.0,Balrampur,24.475
Uttar Pradesh,UP_Banda,2001089.592,4413.0,453.4533405846363,3604,119,3448,37,0,199581477.0,Banda,24.475
Uttar Pradesh,UP_Barabanki,3622877.0960000004,3825.0,947.1574107189543,7589,92,7400,97,0,199581477.0,Barabanki,24.475
Uttar Pradesh,UP_Bareilly,4965462.528,4120.0,1205.2093514563107,13731,353,13220,158,0,199581477.0,Bareilly,24.475
Uttar Pradesh,UP_Basti,2736694.272,2687.0,1018.4943327130627,4968,63,4808,97,0,199581477.0,Basti,24.475
Uttar Pradesh,UP_Bhadohi,1728273.736,960.0,1800.285141666667,2171,90,2061,20,0,199581477.0,Bhadohi,24.475
Uttar Pradesh,UP_Bijnor,4096492.352,4561.0,898.1566217934662,4192,132,4002,58,0,199581477.0,Bijnor,24.475
Uttar Pradesh,UP_Budaun,4128564.6560000004,5168.0,798.8708699690402,3770,100,3625,45,0,199581477.0,Budaun,24.475
Uttar Pradesh,UP_Bulandshahr,3890339.784,3719.0,1046.071466523259,5932,268,5575,89,0,199581477.0,Bulandshahr,24.475
Uttar Pradesh,UP_Chandauli,2171416.856,2554.0,850.2023711824588,4569,146,4368,55,0,199581477.0,Chandauli,24.475
Uttar Pradesh,UP_Chitrakoot,1101576.112,3202.0,344.02751780137413,2099,40,2046,13,0,199581477.0,Chitrakoot,24.475
Uttar Pradesh,UP_Deoria,3445684.3439999996,2535.0,1359.244317159763,6659,118,6451,90,0,199581477.0,Deoria,24.475
Uttar Pradesh,UP_Etah,1958401.024,2456.0,797.3945537459282,2470,99,2345,26,0,199581477.0,Etah,24.475
Uttar Pradesh,UP_Etawah,1756025.92,2287.0,767.8294359422824,5633,169,5362,102,0,199581477.0,Etawah,24.475
Uttar Pradesh,UP_Faizabad,2744828.5519999997,2765.0,992.7047204339964,7719,154,7455,110,0,199581477.0,Faizabad,24.475
Uttar Pradesh,UP_Farrukhabad,2098985.624,2279.0,921.0116823168056,4534,109,4345,80,0,199581477.0,Farrukhabad,24.475
Uttar Pradesh,UP_Fatehpur,2927544.608,4152.0,705.0926319845858,3697,135,3497,65,0,199581477.0,Fatehpur,24.475
Uttar Pradesh,UP_Firozabad,2776398.232,2361.0,1175.9416484540448,3765,70,3627,68,0,199581477.0,Firozabad,24.475
Uttar Pradesh,UP_Gautam Buddh Nagar,1862281.968,1269.0,1467.5192813238768,24470,677,23706,87,0,199581477.0,Gautam Buddh Nagar,24.475
Uttar Pradesh,UP_Ghaziabad,5183534.624,1175.0,4411.51882893617,25378,932,24348,98,0,199581477.0,Ghaziabad,24.475
Uttar Pradesh,UP_Ghazipur,4028472.4239999996,3377.0,1192.9145466390287,5020,101,4841,78,0,199581477.0,Ghazipur,24.475
Uttar Pradesh,UP_Gonda,3815701.232,4425.0,862.3053631638417,4976,88,4822,66,0,199581477.0,Gonda,24.475
Uttar Pradesh,UP_Gorakhpur,4933137.8,3325.0,1483.6504661654135,20658,339,19986,333,0,199581477.0,Gorakhpur,24.475
Uttar Pradesh,UP_Hamirpur,1227671.352,4325.0,283.85464786127164,1544,37,1486,21,0,199581477.0,Hamirpur,24.475
Uttar Pradesh,UP_Hapur,1488090.632,660.0,2254.682775757576,4220,230,3924,66,0,199581477.0,Hapur,24.475
Uttar Pradesh,UP_Hardoi,4549614.56,5986.0,760.042525893752,5750,120,5526,104,0,199581477.0,Hardoi,24.475
Uttar Pradesh,UP_Hathras,1741033.936,1752.0,993.7408310502284,1275,9,1259,7,0,199581477.0,Hathras,24.475
Uttar Pradesh,UP_Jalaun,1857838.416,4565.0,406.97446133625414,3800,101,3654,45,0,199581477.0,Jalaun,24.475
Uttar Pradesh,UP_Jaunpur,4977392.063999999,4038.0,1232.637955423477,6472,197,6179,96,0,199581477.0,Jaunpur,24.475
Uttar Pradesh,UP_Jhansi,2224839.56,5024.0,442.84226910828033,9945,253,9515,177,0,199581477.0,Jhansi,24.475
Uttar Pradesh,UP_Kannauj,1843701.56,1993.0,925.0885900652285,3414,48,3320,46,0,199581477.0,Kannauj,24.475
Uttar Pradesh,UP_Kanpur Dehat,1996142.304,3021.0,660.7554796425026,2072,59,1979,34,0,199581477.0,Kanpur Dehat,24.475
Uttar Pradesh,UP_Kanpur Nagar,5085121.512,3156.0,1611.2552319391634,31770,647,30316,807,0,199581477.0,Kanpur Nagar,24.475
Uttar Pradesh,UP_Kasganj,1599229.4719999998,1955.0,818.02019028133,1927,70,1851,6,0,199581477.0,Kasganj,24.475
Uttar Pradesh,UP_Kaushambi,1775762.8080000002,1837.0,966.6645661404464,2229,13,2190,26,0,199581477.0,Kaushambi,24.475
Uttar Pradesh,UP_Kushinagar,3959642.96,2909.0,1361.1698040563767,5600,67,5473,60,0,199581477.0,Kushinagar,24.475
Uttar Pradesh,UP_Lakhimpur Kheri,4463161.008,7674.0,581.5951274433153,7423,147,7191,85,0,199581477.0,Lakhimpur Kheri,24.475
Uttar Pradesh,UP_Lalitpur,1354418.2240000002,5039.0,268.7871053780512,3234,75,3113,46,0,199581477.0,Lalitpur,24.475
Uttar Pradesh,UP_Lucknow,5102361.96,2528.0,2018.3393829113925,76276,2874,72324,1078,0,199581477.0,Lucknow,24.475
Uttar Pradesh,UP_Maharajganj,2963804.704,2953.0,1003.6588906197087,5741,20,5631,90,0,199581477.0,Maharajganj,24.475
Uttar Pradesh,UP_Mahoba,974173.16,2847.0,342.1753284158764,1416,44,1361,11,0,199581477.0,Mahoba,24.475
Uttar Pradesh,UP_Mainpuri,2054079.728,2760.0,744.2317855072464,3680,115,3495,70,0,199581477.0,Mainpuri,24.475
Uttar Pradesh,UP_Mathura,2826586.128,3333.0,848.0606444644466,6531,266,6156,109,0,199581477.0,Mathura,24.475
Uttar Pradesh,UP_Mau,2452149.04,1713.0,1431.4938937536483,3021,55,2928,38,0,199581477.0,Mau,24.475
Uttar Pradesh,UP_Meerut,3833514.36,2522.0,1520.0294845360825,21110,1550,19137,423,0,199581477.0,Meerut,24.475
Uttar Pradesh,UP_Mirzapur,2773920.6960000005,4522.0,613.4278407784168,3321,159,3120,42,0,199581477.0,Mirzapur,24.475
Uttar Pradesh,UP_Moradabad,5307729.456,3718.0,1427.5765077998926,11339,225,10939,175,0,199581477.0,Moradabad,24.475
Uttar Pradesh,UP_Muzaffarnagar,4602128.76,4008.0,1148.235718562874,7890,462,7329,99,0,199581477.0,Muzaffarnagar,24.475
Uttar Pradesh,UP_Pilibhit,2265394.2,3499.0,647.4404687053444,4092,90,3925,77,0,199581477.0,Pilibhit,24.475
Uttar Pradesh,UP_Pratapgarh,3529212.224,3717.0,949.47867204735,5148,155,4927,66,0,199581477.0,Pratapgarh,24.475
Uttar Pradesh,UP_Raebareli,3785252.4480000003,4609.0,821.2741262746798,4948,124,4722,102,0,199581477.0,Raebareli,24.475
Uttar Pradesh,UP_Rampur,2596962.576,2367.0,1097.1536020278834,5337,100,5187,50,0,199581477.0,Rampur,24.475
Uttar Pradesh,UP_Saharanpur,3852221.5360000003,3689.0,1044.2454692328542,9426,444,8851,131,0,199581477.0,Saharanpur,24.475
Uttar Pradesh,UP_Sambhal,2465326.24,2453.0,1005.0249653485527,3136,184,2909,43,0,199581477.0,Sambhal,24.475
Uttar Pradesh,UP_Sant Kabir Nagar,1906301.6,1442.0,1321.9844660194176,3197,73,3080,44,0,199581477.0,Sant Kabir Nagar,24.475
Uttar Pradesh,UP_Shahjahanpur,3338642.1119999997,4575.0,729.7578386885248,6754,57,6586,111,0,199581477.0,Shahjahanpur,24.475
Uttar Pradesh,UP_Shamli,1417594.28,1063.0,1333.578814675447,3494,114,3351,29,0,199581477.0,Shamli,24.475
Uttar Pradesh,UP_Shravasti,1239451.88,1948.0,636.268932238193,1258,24,1216,18,0,199581477.0,Shravasti,24.475
Uttar Pradesh,UP_Siddharthnagar,2839520.912,2751.0,1032.1777215557981,3960,45,3864,51,0,199581477.0,Siddharthnagar,24.475
Uttar Pradesh,UP_Sitapur,4975583.952,5743.0,866.3736639387079,4671,83,4514,74,0,199581477.0,Sitapur,24.475
Uttar Pradesh,UP_Sonbhadra,2071224.544,6788.0,305.1303099587508,4895,246,4578,71,0,199581477.0,Sonbhadra,24.475
Uttar Pradesh,UP_Sultanpur,4215505.2639999995,4436.0,950.2942434625791,4659,250,4334,75,0,199581477.0,Sultanpur,24.475
Uttar Pradesh,UP_Unnao,3458981.64,4561.0,758.3822933567201,4482,216,4185,81,0,199581477.0,Unnao,24.475
Uttar Pradesh,UP_Varanasi,4094599.728,1535.0,2667.4916794788273,21847,847,20583,417,0,199581477.0,Varanasi,24.475
Uttarakhand,UT_Almora,691582.824,3090.0,223.8132116504854,2877,349,2438,21,69,10116752.0,Almora,17.26
Uttarakhand,UT_Bageshwar,288942.08,2310.0,125.08315151515151,1437,170,1254,13,0,10116752.0,Bageshwar,17.26
Uttarakhand,UT_Chamoli,434918.768,7692.0,56.54170150806032,3256,315,2878,14,49,10116752.0,Chamoli,17.26
