state,District_Key,population_x,area,density,Confirmed,Active,Recovered,Deceased,Migrated_Other,population_y,No.CCE,No.CCP,CCE per lakh population,CCE per CCP
Odisha,OR_Balangir,1833214.288,6575.0,278.81586129277565,8323,90,8195,38,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Bargarh (Baragarh),1644462.296,5837.0,281.7307342813089,9995,123,9832,40,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Balasore,2576969.928,3634.0,709.1276631810676,11867,164,11608,95,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Cuttack,2912003.296,3932.0,740.5908687690743,28502,223,28137,142,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Debagarh (Deogarh),347126.368,2781.0,124.82070046745775,1246,10,1231,5,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Dhenkanal,1326558.176,4452.0,297.96904222821206,5682,17,5637,28,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Ganjam,3914407.912,8070.6,485.02068148588705,21759,23,21482,254,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Gajapati,640378.56,3850.0,166.33209350649352,3970,15,3922,33,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Jharsuguda,644402.888,2081.0,309.6602056703508,7383,88,7269,26,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Jajpur,2030817.8,2888.0,703.1917590027701,11803,86,11692,25,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Jagatsinghpur,1263903.648,1759.0,718.5353314383173,9028,68,8922,38,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Khordha,2497931.192,2887.5,865.0843954978354,52353,240,51791,322,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Kendujhar (Keonjhar),2004688.024,8240.0,243.28738155339806,7748,57,7654,37,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Kalahandi,1749236.048,7920.0,220.86313737373737,6245,55,6164,26,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Kandhamal,813930.624,8021.0,101.47495623987034,5920,6,5881,33,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Koraput,1531150.608,8807.0,173.856092653571,7843,53,7774,16,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Kendrapara,1601158.792,2644.0,605.5819939485627,8890,101,8760,29,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Malkangiri,681352.424,5791.0,117.65712726644793,5212,20,5165,27,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Mayurbhanj,2795451.24,10418.0,268.3289729314648,13685,100,13495,90,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Nabarangpur,1355263.344,5294.0,255.99987608613526,5771,22,5734,15,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Nuapada,674416.88,3408.0,197.89227699530517,7197,110,7061,26,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Nayagarh,1069983.08,3890.0,275.05991773778925,6416,9,6361,46,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Puri,1888157.096,3051.0,618.8649937725336,13881,102,13663,116,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Rayagada,1069698.408,7584.7,141.03371366039528,8347,20,8283,44,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Sambalpur,1161383.92,6702.0,173.2891554759773,9102,161,8866,75,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Subarnapur (Sonepur),725142.9839999999,2284.0,317.4881716287215,4681,2,4658,21,0,41947358.0,3032.0,1178.0,7.0,3.0
Odisha,OR_Sundargarh,2313698.368,9712.0,238.23088632619437,14170,337,13671,162,0,41947358.0,3032.0,1178.0,7.0,3.0
Punjab,PB_Amritsar,2769870.792,2673.0,1036.2404758698092,14184,751,12898,535,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Barnala,663078.928,1423.0,465.97254251581165,2260,51,2146,63,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Bathinda,1544411.208,3355.0,460.331209538003,8904,200,8504,200,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Firozpur,2253836.072,5334.0,422.5414458192726,4492,44,4309,139,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Faridkot,687224.896,1472.0,466.86473913043477,3817,86,3658,73,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Fatehgarh Sahib,666993.1680000001,1180.0,565.2484474576272,2467,44,2313,110,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Fazilka,1312697.096,3113.0,421.68233087054284,3786,81,3637,68,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Gurdaspur,2556516.912,3542.0,721.7721377752682,7760,121,7397,242,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Hoshiarpur,1760065.816,3397.0,518.1235843391228,7505,164,7047,294,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Jalandhar,2426109.336,2625.0,924.2321280000001,19444,644,18180,620,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Kapurthala,909246.816,1646.0,552.397822600243,4617,101,4326,190,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Ludhiana,3878524.784,3744.0,1035.930764957265,24321,599,22774,948,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Mansa,854914.496,2174.0,393.2449383624655,2355,47,2258,50,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Moga,1103425.368,2235.0,493.7026255033557,2711,44,2577,90,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Sri Muktsar Sahib,1003804.624,2596.0,386.6735839753467,3752,114,3544,94,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Pathankot,696283.248,929.0,749.4975758880516,5515,176,5192,147,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Patiala,3216217.584,3175.0,1012.9819162204724,15393,276,14653,464,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Rupnagar,759884.088,1400.0,542.7743485714286,3247,242,2845,160,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Sahibzada Ajit Singh Nagar,1096595.464,1188.0,923.0601548821548,17463,1928,15210,325,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Sangrur,1839701.696,3685.0,499.24062306648574,4320,48,4075,197,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Shahid Bhagat Singh Nagar,683170.544,1283.0,532.4789898674981,2303,58,2167,78,0,27704236.0,1749.0,740.0,6.0,2.0
Punjab,PB_Tarn Taran,1245517.84,2414.0,515.9560231980116,2089,18,1969,102,0,27704236.0,1749.0,740.0,6.0,2.0
Rajasthan,RJ_Ajmer,2874423.256,8481.0,338.92503902841645,16058,231,15614,213,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Alwar,4083262.8880000003,8380.0,487.26287446300717,20956,218,20662,76,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Bikaner,2632932.44,27244.0,96.6426530612245,18910,97,18648,165,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Barmer,2896151.736,28387.0,102.02387487230071,4833,136,4651,46,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Banswara,1999591.7280000001,5037.0,396.9806885050626,1933,171,1732,30,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Bharatpur,2834622.552,5066.0,559.5386008685354,8778,200,8460,118,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Baran,1361000.152,6955.0,195.68657828900072,2246,208,2005,33,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Bundi,1238462.2,5550.0,223.14634234234234,2640,294,2331,15,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Bhilwara,2680430.408,10455.0,256.37784868483976,9119,397,8685,37,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Churu,2269783.264,16830.0,134.86531574569221,4208,107,4061,40,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Chittorgarh,1717363.904,10856.0,158.19490641120117,3472,258,3179,35,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Dausa,1820595.312,3429.0,530.9405984251969,2340,111,2207,22,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Dholpur,1342509.816,3084.0,435.31446692607005,3666,92,3545,29,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Dungarpur,1544463.472,3771.0,409.5633709891276,4296,431,3831,34,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Ganganagar,2190106.24,10990.0,199.28173248407646,6410,161,6208,41,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Hanumangarh,1978970.8,9670.0,204.6505480868666,2900,84,2804,12,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Jhunjhunu,2379299.696,5928.0,401.3663454790823,4443,60,4336,47,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Jalore,2035127.912,10640.0,191.27142030075188,5420,199,5173,48,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Jodhpur,4098477.272,22850.0,179.36443203501094,42831,1440,41113,278,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Jaipur,7410335.752,11152.0,664.4849131994262,55476,4543,50445,488,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Jaisalmer,747272.896,38401.0,19.459724902997316,2039,175,1841,23,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Jhalawar,1569395.624,6219.0,252.35498054349574,3255,146,3089,20,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Karauli,1621806.408,5530.0,293.2742148282098,1468,95,1353,20,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Kota,2168945.992,5446.0,398.26404553800955,17582,654,16766,162,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Nagaur,3679868.208,17718.0,207.69094751100576,9108,305,8714,89,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Pali,2266848.696,12387.0,183.00223589246792,10382,380,9897,105,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Pratapgarh,965472.872,4112.0,234.79398638132295,1130,71,1040,19,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Rajsamand,1288010.696,3853.0,334.2877487671944,3537,386,3111,40,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Sikar,2977643.5439999998,7732.0,385.1065111226073,8779,219,8468,92,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Sawai Madhopur,1487982.768,4500.0,330.6628373333333,2019,190,1804,25,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Sirohi,1153349.72,5136.0,224.5618613707165,3480,157,3296,27,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Tonk,1580942.632,7194.0,219.75849763691966,3218,179,3007,32,0,68621012.0,6944.0,2189.0,10.0,3.0
Rajasthan,RJ_Udaipur,3411114.488,13430.0,253.99214355919582,10749,384,10257,108,0,68621012.0,6944.0,2189.0,10.0,3.0
Sikkim,SK_East Sikkim,312797.816,954.0,327.8803102725367,1477,368,1106,3,0,607688.0,189.0,34.0,31.0,6.0
Sikkim,SK_North Sikkim,48209.648,4226.0,11.40786748698533,5,4,1,0,0,607688.0,189.0,34.0,31.0,6.0
Sikkim,SK_South Sikkim,163177.104,750.0,217.569472,484,411,73,0,0,607688.0,189.0,34.0,31.0,6.0
Sikkim,SK_West Sikkim,151564.488,1166.0,129.9866963979417,90,75,15,0,0,607688.0,189.0,34.0,31.0,6.0
Tamil Nadu,TN_Ariyalur,836758.872,3208.0,260.8350598503741,4616,8,4560,48,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Chengalpattu,2842543.3279999997,2945.0,965.2099585738539,49188,524,47931,733,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Chennai,7895200.0,426.0,18533.333333333332,221937,3025,214968,3944,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Coimbatore,3861506.736,7469.0,517.0045168027848,51147,1060,49453,634,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Cuddalore,2892178.56,3999.0,723.2254463615905,24503,95,24128,280,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Dharmapuri,1671224.8,4532.0,368.76098852603707,6296,82,6161,53,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Dindigul,2403440.104,6058.0,396.73821459227463,10711,153,10362,196,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Erode,2512684.096,5714.0,439.7417038851942,13280,301,12837,142,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Kallakurichi,1523752.472,3520.0,432.884225,10758,20,10630,108,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Kanchipuram,1297037.912,1656.0,783.2354541062801,28350,237,27680,433,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Kanyakumari,2071853.936,1685.0,1229.5869056379822,16133,176,15703,254,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Karur,1197165.856,2901.0,412.6735112030334,5044,97,4899,48,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Krishnagiri,2094708.872,5086.0,411.85781989775853,7723,146,7461,116,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Madurai,4438034.256,3676.0,1207.2998520130577,20274,305,19521,448,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Nagapattinam,1794844.7280000001,2716.0,660.8412106038292,7961,114,7720,127,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Nilgiris,817398.952,2549.0,320.67436327971757,7768,140,7586,42,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Namakkal,1913951.048,3429.0,558.1659515893847,10945,211,10628,106,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Perambalur,627736.232,1752.0,358.2969360730593,2252,4,2227,21,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Pudukkottai,2133622.2,4651.0,458.74482906901744,11324,82,11088,154,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Ramanathapuram,1487366.72,4123.0,360.74865874363326,6283,25,6127,131,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Ranipet,1345828.024,2234.0,602.429733213966,15814,77,15557,180,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Salem,3869768.896,5245.0,737.8015054337465,31059,352,30253,454,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Sivaganga,1491470.0,4086.0,365.01957905041604,6456,57,6273,126,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tenkasi,1565281.224,2916.0,536.7905432098765,8196,36,8004,156,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tirupur,2747998.864,5106.0,538.1901417939679,16531,536,15781,214,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tiruchirappalli,3017810.096,4407.0,684.7765137281597,13881,159,13550,172,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Theni,1382976.608,3066.0,451.0686914546641,16786,78,16505,203,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tirunelveli,1851761.3360000001,3842.0,481.9784841228527,15130,150,14769,211,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Thanjavur,2671892.472,3397.0,786.5447371209891,16870,150,16489,231,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Thoothukudi,1933074.112,4594.0,420.7823491510666,15946,117,15689,140,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tirupattur,1236334.944,1792.0,689.9190535714285,7371,26,7221,124,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tiruvallur,4142975.0640000002,3424.0,1209.981035046729,42100,477,40954,669,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tiruvarur,1410120.528,2377.0,593.2353925115692,10761,111,10542,108,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Tiruvannamalai,2745489.08,6191.0,443.4645582296883,18988,89,18619,280,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Vellore,1795037.104,2080.0,862.9986076923077,19961,275,19347,339,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Viluppuram,2327419.336,3725.0,624.81056,14857,86,14661,110,0,72138958.0,4199.0,1891.0,6.0,2.0
Tamil Nadu,TN_Virudhunagar,2160959.608,3446.0,627.0921671503193,16199,95,15876,228,0,72138958.0,4199.0,1891.0,6.0,2.0
Telangana,TG_Adilabad,788354.624,4185.97,188.33260247923417,2623,2608,15,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Komaram Bheem,573608.52,4300.16,133.3923667956541,1477,1475,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Bhadradri Kothagudem,1450949.832,8951.0,162.0991880236845,8557,8553,4,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Hyderabad,3827495.104,4325.29,884.9106311946713,76985,76657,305,23,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Jagtial,1093556.368,3043.23,359.3406899905692,5806,5804,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Jangaon,647692.184,2187.5,296.08785554285714,3423,3422,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Jayashankar Bhupalpally,792029.784,6361.7,124.49970668217615,2327,2327,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Jogulamba Gadwal,739447.752,2928.0,252.54363114754096,3288,3262,25,1,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Kamareddy,1081559.0,3651.0,296.236373596275,5478,5470,8,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Karimnagar,1129862.056,2379.07,474.91753332184425,12992,12976,16,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Khammam,1558622.568,4453.0,350.0162964293734,10159,10156,3,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Mahabubabad,856429.04,2876.7,297.7123231480516,5205,5204,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Mahbubnagar,1465738.32,4037.0,363.07612583601684,4767,4759,8,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Mancherial,897425.144,4056.36,221.23902809415335,5018,5017,0,1,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Medak,853379.936,2740.89,311.35139899813566,3484,3480,4,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Medchal-Malkajgiri,2826929.736,5005.98,564.7105533781598,18550,18540,9,1,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Mulugu,327674.152,3881.0,84.43034063385726,2788,2786,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Nalgonda,1814115.688,2449.79,740.5188559019344,11930,11918,12,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Narayanpet,630363.888,2336.44,269.79673691599186,1100,1099,0,1,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Nagarkurnool,993358.496,6545.0,151.77364339190223,4210,4208,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Nirmal,788869.48,3562.51,221.43642544161278,2474,2461,13,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Nizamabad,1706283.936,4153.0,410.85575150493617,7819,7789,30,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Peddapalli,884409.184,4614.74,191.6487568097011,5456,5455,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Rajanna Sircilla,607286.552,2030.89,299.0248373865645,4862,4860,2,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Ranga Reddy,2837524.872,1038.0,2733.6463121387283,23144,23125,17,2,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Sangareddy,1698722.3360000001,4464.87,380.46400813461537,7544,7538,6,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Siddipet,1104634.112,3425.19,322.5030179347715,7632,7631,1,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Suryapet,1222710.72,3374.47,362.3415588225707,6767,6743,24,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Vikarabad,979950.0,3385.0,289.4977843426883,2328,2312,15,1,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Wanaparthy,835726.936,2938.0,284.45436895847513,3435,3435,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Warangal Urban,1262906.184,1304.5,968.1151276351092,11126,11103,23,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Warangal Rural,796700.184,2175.5,366.21474787405197,3526,3526,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Telangana,TG_Yadadri Bhuvanagiri,807829.08,3091.48,261.3082018968261,3763,3763,0,0,0,42332781.5,1599.5,1117.0,2.0,0.5
Tripura,TR_Dhalai,420322.656,2400.0,175.13444,3460,15,3426,18,1,3671032.0,258.0,119.0,7.0,2.0
Tripura,TR_Gomati,485797.216,1522.8,319.01577094825325,3925,20,3860,44,1,3671032.0,258.0,119.0,7.0,2.0
Tripura,TR_Khowai,364058.792,1005.67,362.0062167510217,1830,9,1790,31,0,3671032.0,258.0,119.0,7.0,2.0
Tripura,TR_North Tripura,462531.952,1444.5,320.20211284181374,2740,37,2681,15,7,3671032.0,258.0,119.0,7.0,2.0
Tripura,TR_Sipahijala,538467.096,1044.78,515.3880204444955,2870,9,2828,33,0,3671032.0,258.0,119.0,7.0,2.0
Tripura,TR_South Tripura,482315.544,1534.2,314.37592491200627,4028,47,3955,23,3,3671032.0,258.0,119.0,7.0,2.0
Tripura,TR_Unokoti,308396.52,591.93,521.0016724950586,2762,27,2713,22,0,3671032.0,258.0,119.0,7.0,2.0
Tripura,TR_West Tripura,1020297.808,942.55,1082.4866670203173,11527,102,11225,189,11,3671032.0,258.0,119.0,7.0,2.0
Uttar Pradesh,UP_Agra,4871441.816,4027.0,1209.6950126645145,10032,285,9578,169,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Aligarh,4085320.088,3747.0,1090.2909228716305,11020,264,10702,54,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Allahabad,6627295.376,5481.0,1209.1398241196862,27748,714,26655,379,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Ambedkar Nagar,2667364.408,2372.0,1124.5212512647554,1842,68,1734,40,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Amethi,2835527.72,3063.0,925.7354619653935,3484,103,3346,35,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Amroha,2044713.352,2321.0,880.9622369668247,4175,75,4051,49,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Auraiya,1525983.144,2051.0,744.0190853242322,3420,113,3261,46,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Azamgarh,5133558.008,4053.0,1266.606959782877,5905,146,5666,93,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Bahraich,2651273.768,4926.0,538.2204157531467,4002,75,3853,74,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Ballia,3584689.904,2981.0,1202.512547467293,7620,220,7300,100,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Balrampur,2389761.392,3349.0,713.5746169005673,2038,93,1912,33,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Banda,2001089.592,4413.0,453.4533405846363,3604,119,3448,37,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Barabanki,3622877.096,3825.0,947.1574107189542,7589,92,7400,97,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Bareilly,4965462.528,4120.0,1205.2093514563107,13731,353,13220,158,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Basti,2736694.272,2687.0,1018.4943327130628,4968,63,4808,97,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Bhadohi,1728273.736,960.0,1800.2851416666667,2171,90,2061,20,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Bijnor,4096492.352,4561.0,898.1566217934663,4192,132,4002,58,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Budaun,4128564.656,5168.0,798.8708699690402,3770,100,3625,45,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Bulandshahr,3890339.784,3719.0,1046.071466523259,5932,268,5575,89,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Chandauli,2171416.856,2554.0,850.2023711824589,4569,146,4368,55,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Chitrakoot,1101576.112,3202.0,344.02751780137413,2099,40,2046,13,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Deoria,3445684.344,2535.0,1359.2443171597633,6659,118,6451,90,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Etah,1958401.024,2456.0,797.3945537459283,2470,99,2345,26,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Etawah,1756025.92,2287.0,767.8294359422824,5633,169,5362,102,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Faizabad,2744828.552,2765.0,992.7047204339964,7719,154,7455,110,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Farrukhabad,2098985.624,2279.0,921.0116823168055,4534,109,4345,80,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Fatehpur,2927544.608,4152.0,705.0926319845858,3697,135,3497,65,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Firozabad,2776398.232,2361.0,1175.9416484540448,3765,70,3627,68,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Gautam Buddh Nagar,1862281.9679999999,1269.0,1467.519281323877,24470,677,23706,87,0,199581477.0,5549.0,1162.0,3.0,5.0
Uttar Pradesh,UP_Ghaziabad,5183534.624,1175.0,4411.51882893617,25378,932,24348,98,0,199581477.0,5549.0,1162.0,3.0,5.0
