state,District_Key,population_x,area,density,Confirmed,Active,Recovered,Deceased,Migrated_Other,population_y,No.CCE,No.CCP,CCE per lakh population,CCE per CCP,state_population,ccp_district,cce_district,cluster
Madhya Pradesh,MP_Harda,634175.824,3339.0,189.92986642707402,1968,58,1880,30,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,9.744523861899395,30.679322401755346,2
Madhya Pradesh,MP_Hoshangabad,1379964.2,6698.0,206.0263063601075,3460,64,3340,56,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,21.204047153123437,66.7580897796577,2
Madhya Pradesh,MP_Indore,3638836.52,3898.0,933.5137301180092,51168,4188,46146,834,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,55.91308901534373,176.0348385093303,1
Madhya Pradesh,MP_Jabalpur,2736313.9680000003,5210.0,525.2042165067178,15033,450,14349,234,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,42.045243205021045,132.3737916832012,3
Madhya Pradesh,MP_Jhabua,1138789.192,6782.0,167.91347567089355,2220,123,2071,26,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,17.498236348910602,55.09084302305802,2
Madhya Pradesh,MP_Katni,1436352.608,4947.0,290.3482126541338,2036,45,1975,16,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,22.07049170445423,69.48597388259019,2
Madhya Pradesh,MP_Mandla,1171516.4640000002,5805.0,201.81162170542638,1145,34,1101,10,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,18.00111216168973,56.67407986530312,2
Madhya Pradesh,MP_Mandsaur,1489893.1840000001,5530.0,269.4201056057866,2497,101,2364,32,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,22.893177465511943,72.07608932142738,2
Madhya Pradesh,MP_Morena,2185232.344,4991.0,437.83457102785,3167,31,3111,25,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,33.57751575200752,105.71429100129107,3
Madhya Pradesh,MP_Narsinghpur,1214460.7920000001,5133.0,236.59863471654,3315,28,3260,27,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,18.660979682797304,58.75158398037441,2
Madhya Pradesh,MP_Neemuch,918465.296,4267.0,215.24848746191705,2816,89,2691,36,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,14.112816437478214,44.43230388865731,2
Madhya Pradesh,MP_Niwari,450145.38399999996,1170.0,384.7396444444445,591,10,579,2,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,6.916776499054726,21.776540260225943,2
Madhya Pradesh,MP_Panna,1129823.136,7135.0,158.3494234057463,985,42,939,4,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,17.360467068952797,54.65709497987151,2
Madhya Pradesh,MP_Raisen,1480849.2880000002,8466.0,174.91723222300968,2275,55,2178,42,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,22.75421212334441,71.6385756372855,2
Madhya Pradesh,MP_Rajgarh,1719753.592,6143.0,279.95337652612733,2195,116,2021,58,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,26.425132084239145,83.19597326773028,2
Madhya Pradesh,MP_Ratlam,1617385.096,4861.0,332.7268249331413,4106,273,3759,74,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,24.852173585621333,78.2437250524675,2
Madhya Pradesh,MP_Rewa,2628483.328,6314.0,416.2944770351599,3630,181,3416,33,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,40.38835531248624,127.15730306261385,3
Madhya Pradesh,MP_Sagar,2644664.04,10252.0,257.9656691377292,4765,202,4418,145,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,40.63698247268293,127.94007222749129,3
Madhya Pradesh,MP_Satna,2478224.328,7502.0,330.34181924820047,3091,119,2931,41,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,38.07952808263406,119.88827114700213,3
Madhya Pradesh,MP_Sehore,1457840.896,6578.0,221.6237300091213,2568,90,2430,48,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,22.400673220751464,70.5255059657523,2
Madhya Pradesh,MP_Seoni,1533310.112,8758.0,175.07537245946563,1438,40,1388,10,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,23.560306792892874,74.17645625658477,2
Madhya Pradesh,MP_Shahdol,1184267.768,6205.0,190.85701337630942,2864,69,2765,30,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,18.19704423824636,57.290945648661626,2
Madhya Pradesh,MP_Shajapur,1681736.5359999998,6196.0,271.4229399612653,1615,64,1529,22,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,25.840975301007422,81.35683422513317,2
Madhya Pradesh,MP_Sheopur,765002.6240000001,6585.0,116.17351921032648,1358,82,1262,14,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,11.754762704394187,37.00828895029721,2
Madhya Pradesh,MP_Shivpuri,1919109.616,10290.0,186.5023922254616,3416,68,3320,28,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,29.488367009576486,92.84015631849898,2
Madhya Pradesh,MP_Sidhi,1252684.68,10520.0,119.07649049429656,1882,97,1773,12,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,19.248314574186303,60.6007288689386,2
Madhya Pradesh,MP_Singrauli,1310082.784,5672.0,230.9736925246826,1806,76,1704,26,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,20.130273761037586,63.37745871454918,2
Madhya Pradesh,MP_Tikamgarh,1606751.04,5055.0,317.8538160237389,1210,44,1139,27,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,24.688774401169336,77.72928470309473,2
Madhya Pradesh,MP_Ujjain,2209392.768,6091.0,362.73071219832536,4428,229,4098,101,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,33.948756375304455,106.88309215896356,3
Madhya Pradesh,MP_Umaria,715659.848,4062.0,176.18410832102413,1182,32,1134,16,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,10.996578869646871,34.62124914869543,2
Madhya Pradesh,MP_Vidisha,1621531.744,7362.0,220.25696060853028,3323,117,3147,59,0,72597565.0,3756.0,1193.0,5.0,3.0,77640710.69600004,24.915889528193905,78.44432612564653,2
Maharashtra,MH_Ahmednagar,5051908.296,17048.0,296.33436743313,67513,2244,64252,1016,1,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,143.4565291028304,371.5772189443611,1
Maharashtra,MH_Akola,2022302.104,5429.0,372.49992705839,10187,452,9388,342,5,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,57.42630777104493,148.7440681107823,3
Maharashtra,MH_Amravati,3211262.512,12235.0,262.4652645688598,19299,432,18489,376,2,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,91.18862556834429,236.1943098717806,3
Maharashtra,MH_Aurangabad,4109871.936,10107.0,406.6361864054617,47046,966,44923,1143,14,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,116.7059907763001,302.2886985904935,1
Maharashtra,MH_Beed,2875589.744,10693.0,268.92263574300944,16662,350,15791,514,7,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,81.65669280350227,211.50495561181648,3
Maharashtra,MH_Bhandara,1333076.72,3890.0,342.6932442159383,12248,709,11277,260,2,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,37.85471708391947,98.05026362993799,3
Maharashtra,MH_Buldhana,2877899.3680000002,9661.0,297.888351930442,13099,917,11962,214,6,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,81.72227804835617,211.67483273793272,3
Maharashtra,MH_Chandrapur,2440019.344,11443.0,213.23248658568556,22661,927,21363,370,1,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,69.28801663148897,179.4679453567746,3
Maharashtra,MH_Dhule,2278244.472,8095.0,281.43847708462016,15416,261,14809,343,3,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,64.6941759927842,167.5691036694789,3
Maharashtra,MH_Gadchiroli,1191836.04,14412.0,82.69747710241465,8278,344,7851,77,6,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,33.843975690025495,87.66174982461723,2
Maharashtra,MH_Gondia,1470432.072,5431.0,270.74794181550357,13437,450,12838,143,6,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,41.75512874959027,108.15300435935596,3
Maharashtra,MH_Hingoli,1311017.976,4526.0,289.6637154220062,4110,68,3947,95,0,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,37.22832589366104,96.4278021225873,2
Maharashtra,MH_Jalgaon,4697579.504,11765.0,399.2842757331066,55497,507,53537,1433,20,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,133.39483049643138,345.5156795400293,1
Maharashtra,MH_Jalna,2177833.096,7718.0,282.17583519046383,12523,225,11965,332,1,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,61.842844052573675,160.1836608509704,3
Maharashtra,MH_Kolhapur,4307904.68,7685.0,560.5601405335068,48984,806,46519,1656,3,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,122.32942818616817,316.85437396779656,1
Maharashtra,MH_Latur,2730563.816,7157.0,381.5235176750035,22906,452,21776,674,4,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,77.53846360340576,200.83802980009244,3
Maharashtra,MH_Mumbai,3498314.192,69.0,50700.205681159416,286264,7725,266712,10980,847,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,99.33988946174105,257.3074929895659,9
Maharashtra,MH_Mumbai Suburban,10377718.872000001,369.0,28123.899382113817,0,0,0,0,0,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,294.690925122458,763.3004582639346,6
Maharashtra,MH_Nanded,3732501.392,10528.0,354.53090729483284,20917,457,19813,642,5,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,105.98998699001778,274.5323956183936,1
Maharashtra,MH_Nandurbar,1830548.824,5055.0,362.12637467853614,7724,512,7046,165,1,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,51.98118517951576,134.6402589497422,3
Maharashtra,MH_Nagpur,5174326.152,9892.0,523.081899716943,121096,4376,113572,3132,16,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,146.93276811846633,380.58127915614836,1
Maharashtra,MH_Nashik,6793265.824,15539.0,437.1752251753652,112126,2503,107792,1830,1,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,192.90499337755972,499.6572927561498,1
Maharashtra,MH_Osmanabad,1846265.832,7569.0,243.92467063020214,16648,350,15764,532,2,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,52.42749324440021,135.79627401980795,3
Maharashtra,MH_Palghar,3325008.992,5344.0,622.1947964071858,46249,249,45082,901,17,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,94.41862782934822,244.56057430626677,1
Maharashtra,MH_Parbhani,2041611.9840000002,6511.0,313.56350545231146,7462,210,6965,276,11,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,57.97464083647003,150.1643455758801,3
Maharashtra,MH_Pune,10482778.408,15643.0,670.1258331522088,366319,17213,341396,7675,35,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,297.6742485520711,771.0277818658641,4
Maharashtra,MH_Raigad,2930558.128,7152.0,409.75365324384796,65556,1336,62748,1465,7,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,83.21760268487822,215.54798213958574,1
Maharashtra,MH_Ratnagiri,1793291.264,8208.0,218.48090448343083,11011,429,10207,373,2,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,50.923200765057494,131.8998963544009,3
Maharashtra,MH_Sangli,3136479.4,8572.0,365.8982034531031,49881,349,47772,1757,3,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,89.06504670379472,230.6938733727716,1
Maharashtra,MH_Satara,3340361.264,10475.0,318.8889034844869,53807,1101,50965,1731,10,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,94.85457866731302,245.68976236748992,1
Maharashtra,MH_Sindhudurg,943941.2159999999,5207.0,181.28312195121956,5883,464,5264,154,1,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,26.804629575656318,69.42862604334148,2
Maharashtra,MH_Solapur,4798866.024,14895.0,322.1796592145015,52289,1244,49311,1720,14,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,136.27101346586676,352.9654908218278,1
Maharashtra,MH_Thane,12298884.576,4214.0,2918.5772605600373,249883,10599,233744,5481,59,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,349.24531280709846,904.6057566971675,4
Maharashtra,MH_Wardha,1441326.584,6309.0,228.4556322713584,9012,418,8350,240,4,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,40.928634672168066,106.01224176957943,3
Maharashtra,MH_Washim,1330745.968,5155.0,258.14664752667306,6640,218,6272,148,2,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,37.78853187775011,97.87883250026078,2
Maharashtra,MH_Yavatmal,3086308.184,13582.0,227.2351777352378,13219,445,12379,391,4,112372972.0,9436.0,3643.0,8.0,3.0,128290444.76000004,87.64035961794102,227.00368744301167,3
Manipur,MN_Bishnupur,267283.656,496.0,538.8783387096775,1233,1155,58,20,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,7.316243912337662,13.959729763770712,2
Manipur,MN_Chandel,160159.136,3317.0,48.284334036780216,347,334,4,9,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,4.383969155844156,8.364814711150919,2
Manipur,MN_Churachandpur,301656.688,4574.0,65.95030345430696,1391,1309,58,24,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,8.257122564935067,15.754969491715183,2
Manipur,MN_Imphal East,503359.032,710.0,708.9563830985916,5303,5218,16,69,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,13.778236607142858,26.28950892857143,2
Manipur,MN_Imphal West,572327.496,519.0,1102.7504739884394,8293,8151,52,90,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,15.666081574675326,29.89160392409315,0
Manipur,MN_Jiribam,48725.615999999995,232.0,210.0242068965517,263,261,2,0,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,1.3337459415584414,2.5448485781459915,2
Manipur,MN_Kamjong,50724.992,2000.0,25.362496,251,234,17,0,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,1.388474025974026,2.649272279444693,2
Manipur,MN_Pherzawl,52542.0,2285.0,22.994310722100657,37,22,15,0,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,1.4382102272727273,2.744171238244514,2
Manipur,MN_Senapati,394506.464,3269.0,120.68108412358521,470,448,21,1,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,10.798660714285715,20.604341133004926,2
Manipur,MN_Tamenglong,155839.016,4391.0,35.49055249373719,1319,1282,32,5,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,4.265716314935065,8.139182853784147,2
Manipur,MN_Thoubal,467614.904,514.0,909.7566225680932,2247,2185,23,39,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,12.799827516233767,24.422659398790866,2
Manipur,MN_Ukhrul,203623.88,4547.0,44.7820277105784,532,512,18,2,0,2721756.0,166.0,87.0,6.0,2.0,3178362.88,5.573711444805195,10.634897699283474,2
Meghalaya,ML_East Garo Hills,353191.216,2603.0,135.6862143680369,338,11,326,1,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,13.309143915968159,35.8686148089922,2
Meghalaya,ML_East Khasi Hills,916353.608,2752.0,332.9773284883721,8112,353,7651,108,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,34.53053613538528,93.06101937196034,2
Meghalaya,ML_East Jaintia Hills,136148.832,2115.0,64.37297021276595,526,7,519,0,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,5.1304344983454255,13.826702903342282,2
Meghalaya,ML_North Garo Hills,131577.4,1113.0,118.21868823000898,116,5,109,2,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,4.958171305961666,13.362447491244206,2
Meghalaya,ML_Ribhoi,287318.56,2378.0,120.8236164844407,1336,38,1296,2,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,10.826894587233257,29.1788648450258,2
Meghalaya,ML_South Garo Hills,158542.288,1850.0,85.69853405405405,197,7,190,0,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,5.974276913384141,16.100888135361515,2
Meghalaya,ML_South West Garo Hills,191814.44,822.0,233.35090024330898,195,11,182,2,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,7.228056280767864,19.479867990721903,2
Meghalaya,ML_South West Khasi Hills,122489.024,1341.0,91.34155406413124,57,2,55,0,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,4.615698167710031,12.439470239218522,2
Meghalaya,ML_West Jaintia Hills,300631.424,1693.0,177.57319787359714,477,86,390,1,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,11.32855718495118,30.530863335329418,2
Meghalaya,ML_West Garo Hills,714930.3759999999,3714.0,192.4960624663436,1696,32,1648,16,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,26.940396116989575,72.60532286848255,2
Meghalaya,ML_West Khasi Hills,428788.31200000003,5247.0,81.72066171145416,171,5,165,1,0,2964007.0,380.0,141.0,13.0,3.0,3741785.4800000004,16.157834893303395,43.54593801032121,2
Mizoram,MZ_Aizawl,449308.04799999995,3577.0,125.61030136986301,2704,67,2630,7,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,29.627777462067396,63.6997215434449,2
Mizoram,MZ_Champhai,139411.44,3168.0,44.00613636363637,94,4,90,0,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,9.192915947916342,19.764769288020137,2
Mizoram,MZ_Kolasib,92356.04800000001,1386.0,66.63495526695526,279,5,274,0,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,6.090041007723092,13.093588166604647,2
Mizoram,MZ_Lawngtlai,130597.728,2519.0,51.84506867804684,308,32,276,0,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,8.611731838454869,18.51522345267797,2
Mizoram,MZ_Lunglei,171352.52800000002,4572.0,37.478680664916894,368,30,338,0,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,11.299140066030319,24.293151141965183,2
Mizoram,MZ_Mamit,95361.784,2967.0,32.14081024603977,82,0,82,0,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,6.288241947399392,13.519720186908692,2
Mizoram,MZ_Saiha,62678.992,1414.0,44.327434229137204,35,0,35,0,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,4.133109199331997,8.886184778563795,2
Mizoram,MZ_Serchhip,72141.0,1424.0,50.66081460674158,176,7,169,0,0,1091014.0,172.0,80.0,16.0,2.0,1213207.568,4.757042531076595,10.22764144181468,2
Nagaland,NL_Dimapur,422303.12799999997,926.0,456.05089416846647,6362,157,6087,46,72,1980602.0,194.0,131.0,10.0,1.0,2530773.0,21.859609600703028,32.37224627890372,2
Nagaland,NL_Kiphire,82324.696,1255.0,65.59736733067729,39,14,24,1,0,1980602.0,194.0,131.0,10.0,1.0,2530773.0,4.261360136211347,6.310716537595431,2
Nagaland,NL_Kohima,300310.05600000004,1041.0,288.48228242074924,3687,284,3355,21,27,1980602.0,194.0,131.0,10.0,1.0,2530773.0,15.544901631240734,23.020694018783985,2
Nagaland,NL_Longleng,56259.416,885.0,63.5699615819209,18,0,9,0,9,1980602.0,194.0,131.0,10.0,1.0,2530773.0,2.9121471961333554,4.312645466029549,2
Nagaland,NL_Mokokchung,214806.152,1615.0,133.0069052631579,164,41,116,1,6,1980602.0,194.0,131.0,10.0,1.0,2530773.0,11.118976657329599,16.466270774976657,2
Nagaland,NL_Mon,288679.648,1786.0,161.63474132138856,603,13,579,2,9,1980602.0,194.0,131.0,10.0,1.0,2530773.0,14.942878673037843,22.129148569231614,2
Nagaland,NL_Peren,181582.928,2300.0,78.9490991304348,498,19,479,0,0,1980602.0,194.0,131.0,10.0,1.0,2530773.0,9.399248201241281,13.91949733618938,2
Nagaland,NL_Phek,181582.928,2026.0,89.62632181638699,45,1,44,0,0,1980602.0,194.0,131.0,10.0,1.0,2530773.0,9.399248201241281,13.91949733618938,2
Nagaland,NL_Tuensang,461258.71200000006,4228.0,109.09619489120152,244,9,234,1,0,1980602.0,194.0,131.0,10.0,1.0,2530773.0,23.876061295106283,35.35844191794366,2
Nagaland,NL_Wokha,184857.768,1628.0,113.54899754299757,39,0,35,1,3,1980602.0,194.0,131.0,10.0,1.0,2530773.0,9.568763222936235,14.170534849233814,2
Nagaland,NL_Zunheboto,156807.568,1255.0,124.94626932270916,142,0,139,0,3,1980602.0,194.0,131.0,10.0,1.0,2530773.0,8.116805184819025,12.020306914922832,2
Odisha,OR_Angul,1414133.736,6232.0,226.9149127086008,10527,235,10255,37,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,35.71300328378249,91.920055990177,2
Odisha,OR_Boudh,489187.70399999997,3098.0,157.90435894125244,2758,5,2742,11,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,12.354108833266682,31.79767231109048,2
Odisha,OR_Bhadrak,1675252.4640000002,2505.0,668.7634586826348,7331,22,7281,28,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,42.307382410115075,108.89302501482929,3
Odisha,OR_Balangir,1833214.2880000002,6575.0,278.8158612927756,8323,90,8195,38,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,46.2966028039239,119.1606958416785,3
Odisha,OR_Bargarh,1644462.2959999999,5837.0,281.73073428130886,9995,123,9832,40,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,41.52979727590948,106.89163441473475,3
Odisha,OR_Balasore,2576969.9280000003,3634.0,709.1276631810676,11867,164,11608,95,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,65.07965488553533,167.50552938280404,3
Odisha,OR_Cuttack,2912003.296,3932.0,740.5908687690743,28502,223,28137,142,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,73.5406988921686,189.28302125726248,3
Odisha,OR_Deogarh,347126.36799999996,2781.0,124.82070046745777,1246,10,1231,5,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,8.766444647121753,22.56354853147127,2
Odisha,OR_Dhenkanal,1326558.176,4452.0,297.96904222821206,5682,17,5637,28,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,33.501340990295496,86.22756017196599,2
Odisha,OR_Ganjam,3914407.912,8070.6,485.02068148588717,21759,23,21482,254,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,98.85575816240916,254.44028756232984,1
Odisha,OR_Gajapati,640378.56,3850.0,166.33209350649352,3970,15,3922,33,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,16.172332951219477,41.62522369108442,2
Odisha,OR_Jharsuguda,644402.8879999999,2081.0,309.6602056703508,7383,88,7269,26,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,16.27396466781054,41.8868088903239,2
Odisha,OR_Jajpur,2030817.8,2888.0,703.19175900277,11803,86,11692,25,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,51.286947559367135,132.00511460101967,3
Odisha,OR_Jagatsinghpur,1263903.648,1759.0,718.5353314383173,9028,68,8922,38,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,31.919042720163684,82.15495545631263,2
Odisha,OR_Khordha,2497931.192,2887.5,865.0843954978354,52353,240,51791,322,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,63.083584382120065,162.3679353536401,3
Odisha,OR_Kendujhar,2004688.024,8240.0,243.2873815533981,7748,57,7654,37,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,50.62705751337187,130.30665397329668,3
Odisha,OR_Kalahandi,1749236.0480000002,7920.0,220.86313737373737,6245,55,6164,26,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,44.175788425101764,113.70202929109385,3
Odisha,OR_Kandhamal,813930.6240000001,8021.0,101.47495623987034,5920,6,5881,33,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,20.555274446605193,52.90627514610097,2
Odisha,OR_Koraput,1531150.608,8807.0,173.856092653571,7843,53,7774,16,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,38.66818625382794,99.52626546825664,3
Odisha,OR_Kendrapara,1601158.792,2644.0,605.5819939485627,8890,101,8760,29,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,40.43619619619428,104.07686491244571,3
Odisha,OR_Malkangiri,681352.4240000001,5791.0,117.65712726644793,5212,20,5165,27,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,17.207100528238275,44.28856434772364,2
Odisha,OR_Mayurbhanj,2795451.24,10418.0,268.3289729314648,13685,100,13495,90,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,70.59725453984491,181.7070252672409,3
Odisha,OR_Nabarangapur,1355263.344,5294.0,255.9998760861353,5771,22,5734,15,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,34.22627084165825,88.09342376223074,2
Odisha,OR_Nuapada,674416.88,3408.0,197.89227699530517,7197,110,7061,26,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,17.03194799538984,43.8377473022258,2
Odisha,OR_Nayagarh,1069983.08,3890.0,275.05991773778925,6416,9,6361,46,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,27.021708256334044,69.54993160713482,2
Odisha,OR_Puri,1888157.096,3051.0,618.8649937725337,13881,102,13663,116,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,47.684146734580985,122.73203132364138,3
Odisha,OR_Rayagada,1069698.408,7584.7,141.03371366039528,8347,20,8283,44,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,27.0145190550499,69.53142765272605,2
Odisha,OR_Sambalpur,1161383.92,6702.0,173.28915547597734,9102,161,8866,75,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,29.3299754420767,75.49107431271355,2
Odisha,OR_Subarnapur,725142.9839999998,2284.0,317.4881716287215,4681,2,4658,21,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,18.313001882025553,47.13499295950889,2
Odisha,OR_Sundargarh,2313698.3680000002,9712.0,238.23088632619442,14170,337,13671,162,0,41947358.0,3032.0,1178.0,7.0,3.0,46645462.09600001,58.43090742449143,150.39262420293548,3
Punjab,PB_Amritsar,2769870.792,2673.0,1036.2404758698092,14184,751,12898,535,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,60.413195649957316,142.78740431320992,3
Punjab,PB_Barnala,663078.928,1423.0,465.9725425158117,2260,51,2146,63,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,14.462305290314045,34.181853990215224,2
Punjab,PB_Bathinda,1544411.208,3355.0,460.331209538003,8904,200,8504,200,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,33.68489849503815,79.61471279435368,2
Punjab,PB_Ferozepur,2253836.0719999997,5334.0,422.5414458192726,4492,44,4309,139,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,49.15804736232882,116.18570923880151,3
Punjab,PB_Faridkot,687224.896,1472.0,466.8647391304348,3817,86,3658,73,0,27704236.0,1749.0,740.0,6.0,2.0,33928090.776,14.988949021550448,35.42658356579964,2
