First principal component,Second principal component,Category,district
0.004236599929824399,-0.0024637279931763747,low,Hanumangarh
0.06688740763145054,-0.010575937141508358,medium,Jhunjhunu
0.016005379968645508,0.001810921325523563,medium,Jalore
0.37305704618701857,0.02131191287794937,high,Jodhpur
0.889911043817818,-0.04788798653992701,medium,Jaipur
-0.18271273173007116,0.033133807818510025,medium,Jaisalmer
-0.057149053258916865,0.010782359480672367,medium,Jhalawar
-0.05127149730859443,0.005552018214680906,low,Karauli
0.05140238605488991,0.025218591578298727,high,Kota
0.26916499964030643,-0.039274053434177225,medium,Nagaur
0.05732685726875657,0.006263107446775631,medium,Pali
-0.1508225890078786,0.024612597872307816,low,Pratapgarh
-0.09913582958625484,0.020287897693904114,medium,Rajsamand
0.16274453553974635,-0.01872092746841029,medium,Sikar
-0.07081195127445675,0.010822385546466196,low,Sawai Madhopur
-0.11966648192884849,0.02393556657674175,medium,Sirohi
-0.05531336272219227,0.010631152426837744,medium,Tonk
0.23065073817707415,-0.027392786302608614,medium,Udaipur
-0.23898564647881718,0.05488605368482634,medium,East Sikkim
-0.2893145192716697,0.05110004074000904,low,North Sikkim
-0.26767467572878856,0.05238456207835342,medium,South Sikkim
-0.27022082442224105,0.05155174946578178,low,West Sikkim
-0.1391414083743699,0.043581615536336216,medium,Ariyalur
0.2869463356709498,0.10731403120681912,high,Chengalpattu
1.4464168763664285,0.4251725981641648,high,Chennai
0.4745588670635854,0.0872620933933957,high,Coimbatore
0.26262271337085336,0.04551831618749292,high,Cuddalore
0.015618622943531684,0.0292747657774689,medium,Dharmapuri
0.1563715610585718,0.025880233109493812,medium,Dindigul
0.17867896106568393,0.02756444637529774,medium,Erode
-0.005635022812249743,0.04279865400042082,medium,Kallakurichi
-0.023298998999721432,0.09098175748992954,high,Kanchipuram
0.1025309436019724,0.04537219327114618,high,Kanyakumari
-0.0726727660333562,0.036744616569093363,medium,Karur
0.09550577958198689,0.024561508246330334,medium,Krishnagiri
0.5427207403159764,0.007618208414150189,medium,Madurai
0.04100428184338465,0.03171356537511564,medium,Nagapattinam
-0.13916103600808982,0.05029941877036854,high,Nilgiris
0.06597715759528937,0.034785218655163055,medium,Namakkal
-0.1804290516346006,0.042609063337634145,medium,Perambalur
0.10719796599088446,0.03195203244848948,medium,Pudukkottai
-0.01715893882370555,0.034954583982304915,medium,Ramanathapuram
-0.03160349034898782,0.05857288745454476,high,Ranipet
0.4510878715301344,0.04195176841084183,high,Salem
-0.01627068749368249,0.03510638178414233,medium,Sivaganga
-0.00041697812178484624,0.03776493547372184,medium,Tenkasi
0.22628452742038568,0.030807065954028556,medium,Tirupur
0.2722149444109935,0.01866897698385236,medium,Tiruchirappalli
-0.023425004283190356,0.06028705328582998,high,Theni
0.06059430478254747,0.0470545023385652,high,Tirunelveli
0.21297926266475867,0.03351857679410505,medium,Thanjavur
0.07560688914169106,0.045369608309825164,high,Thoothukudi
-0.06195629016652243,0.042389612996135785,medium,Tirupattur
0.5162051438756319,0.0635535599688246,high,Tiruvallur
-0.026448117119210357,0.04523487033431482,high,Tiruvarur
0.22944920186536827,0.037386333876101324,medium,Tiruvannamalai
0.057193291198199006,0.06104755469664862,high,Vellore
0.14622268931613686,0.03402608975617148,medium,Viluppuram
0.11863311752961161,0.04301085427602831,high,Virudhunagar
-0.231106402309225,0.05543096256920772,high,Dhalai
-0.22047651478527902,0.05650344131479926,high,Gomati
-0.24124406905600704,0.05279895761219164,medium,Khowai
-0.22565381059488046,0.05358300008386726,medium,North Tripura
-0.2139255836718007,0.05372181648277291,medium,Sipahijala
-0.22112482663564964,0.05625935202173163,high,South Tripura
-0.24861329553212375,0.05489716410873293,high,Unokoti
-0.13012258626544954,0.07149772936649411,high,West Tripura
0.23017768563080765,-0.24684621532976828,medium,Agra
0.14689076886455818,-0.1954543161239585,medium,Aligarh
0.4384373333469792,-0.3219883506659827,medium,Allahabad
-0.013652076001578663,-0.12075817359203767,low,Ambedkar Nagar
0.005943748486525198,-0.12863708069022645,low,Amethi
-0.0766996467770639,-0.07461072844373151,medium,Amroha
-0.1324392922895088,-0.04191905870877398,medium,Auraiya
0.25230560565107724,-0.27433886718343603,low,Azamgarh
-0.012490417455100333,-0.11450753346339562,low,Bahraich
0.09060699118714814,-0.16825064419562547,medium,Ballia
-0.04285685223555259,-0.10215931664422975,low,Balrampur
-0.0821079899281171,-0.07316595006726445,medium,Banda
0.0945893331577075,-0.1709060392633489,medium,Barabanki
0.24421872422736293,-0.24575517100485,medium,Bareilly
-0.002089030900403568,-0.11765949649507243,medium,Basti
-0.11278043111713071,-0.05843928250758084,low,Bhadohi
0.14031392371662113,-0.21005440143959098,low,Bijnor
0.1430758797340135,-0.21333272838660544,low,Budaun
0.12085284647032912,-0.19216302203968158,low,Bulandshahr
-0.06279409052922903,-0.08204879566202117,medium,Chandauli
-0.17918661969322233,-0.01730197575990209,medium,Chitrakoot
0.07470948559228964,-0.16124831034363132,medium,Deoria
-0.08804307609162977,-0.07291013141991493,low,Etah
-0.1049513463314644,-0.051337363738085465,medium,Etawah
0.002059475623145306,-0.11228112958679767,medium,Faizabad
-0.07019997442609408,-0.07676208061913317,medium,Farrukhabad
0.01625505481557696,-0.1336055125189645,low,Fatehpur
0.0003971439296964908,-0.12340250105549821,low,Firozabad
-0.07237918571247665,-0.020215335011662942,high,Gautam Buddh Nagar
0.2798525753938862,-0.23774403890973217,medium,Ghaziabad
0.13430465710561115,-0.20340945776873362,low,Ghazipur
0.11162577955309123,-0.1897015190778309,low,Gonda
0.2507425216333449,-0.22548532869687427,medium,Gorakhpur
-0.16640035978227893,-0.02659292895720347,low,Hamirpur
-0.13531358890295053,-0.037325256444049965,medium,Hapur
0.190527464904452,-0.23578975897186216,low,Hardoi
-0.11259694384109588,-0.06140864015932785,low,Hathras
-0.09693302386999461,-0.06311037252113418,medium,Jalaun
0.23647458740448213,-0.2627854385147813,low,Jaunpur
-0.04960415491061283,-0.0718244909528042,medium,Jhansi
-0.09885168131725713,-0.06294103731795689,medium,Kannauj
-0.08441264552222642,-0.07603706908366756,low,Kanpur Dehat
0.2849318006498297,-0.2020611974854265,medium,Kanpur Nagar
-0.12685949526205623,-0.05072221167296964,low,Kasganj
-0.10761579721223835,-0.06132399389766364,low,Kaushambi
0.1274905175593679,-0.19808115236501622,low,Kushinagar
0.1830831823313503,-0.22708573893123427,low,Lakhimpur Kheri
-0.1507842162470837,-0.03095331713299261,medium,Lalitpur
0.34056286986182305,-0.10611649710591245,high,Lucknow
0.022729461747044117,-0.13125698594554674,medium,Maharajganj
-0.19346024769596598,-0.010318189407225547,low,Mahoba
-0.07604045699280973,-0.07576499211795179,medium,Mainpuri
0.009316775924415427,-0.12013941240621775,medium,Mathura
-0.03507407678970035,-0.10416208882361425,low,Mau
0.13590288305811854,-0.1498129213505116,medium,Meerut
-0.0006820126197571007,-0.12473773607340484,low,Mirzapur
0.27787136128073353,-0.27288956968961603,medium,Moradabad
0.19843119540932874,-0.2350065551903084,low,Muzaffarnagar
-0.053146880511676736,-0.08873774777275587,medium,Pilibhit
0.08152936087587981,-0.17040549945923186,low,Pratapgarh
0.10878329217982147,-0.1869276299011396,low,Raebareli
-0.016981032583230624,-0.10873337323813945,medium,Rampur
0.12128504917189886,-0.18154965776079482,medium,Saharanpur
-0.03350757596292775,-0.10468628210979966,low,Sambhal
-0.09250855106482328,-0.06756989505271757,low,Sant Kabir Nagar
0.063750710186656,-0.15349775587964334,medium,Shahjahanpur
-0.14400756667495584,-0.03498644338893813,medium,Shamli
-0.16551538064894117,-0.028024450426413633,low,Shravasti
0.007101406217405926,-0.12756422910701382,low,Siddharthnagar
0.2339823872254443,-0.2668449788936432,low,Sitapur
-0.07284087791245228,-0.07439452144817353,medium,Sonbhadra
0.1536105484239988,-0.21658529991955508,low,Sultanpur
0.07350704827798551,-0.16678209765920537,low,Unnao
0.16436252687598835,-0.1657007554913608,medium,Varanasi
-0.17893144595119015,0.036615005517690875,medium,Almora
-0.24802946810756427,0.04557219407918659,medium,Bageshwar
-0.22153812002200607,0.044906473484365876,medium,Chamoli
-0.24803582790850892,0.04574032814532768,medium,Champawat
0.055756853028025646,0.06398005084175354,high,Dehradun
0.07703537826282969,0.016767155423655804,medium,Haridwar
-0.10657162367795783,0.04452953748603151,high,Nainital
-0.1642470236777792,0.03928853044814967,medium,Pauri Garhwal
-0.20408524047537843,0.04143803131865662,medium,Pithoragarh
-0.2515797642797718,0.04762733930387526,high,Rudraprayag
-0.17878339159985907,0.03887705387980857,medium,Tehri Garhwal
0.02227806380344033,0.02075470968073253,medium,Udham Singh Nagar
-0.2328554907767345,0.047151060757109134,high,Uttarkashi
-0.03140803975196298,-0.040162646081211464,medium,Alipurduar
0.25935516576110074,-0.15412287647078018,medium,Bankura
0.15626179020911338,-0.09952488429427142,medium,Paschim Bardhaman
0.4478523012153054,-0.23132650831825147,medium,Purba Bardhaman
0.24307047394977055,-0.15186159087881404,medium,Birbhum
0.14262349274988143,-0.1043149114869718,medium,Cooch Behar
-0.03548910994225965,-0.03777710655368934,medium,Dakshin Dinajpur
0.00228554362609744,-0.027096705937600524,high,Darjeeling
0.5735203117382959,-0.23475897583912003,medium,Hooghly
0.4838601896251251,-0.16703125824290677,medium,Howrah
0.3047778132608172,-0.1641597950461829,medium,Jalpaiguri
-0.12273902432039932,-0.015234530651907222,medium,Jhargram
-0.2575047563095182,0.03962668207132222,medium,Kalimpong
0.5494564414524545,0.07346880825733856,high,Kolkata
0.3217970811566909,-0.17672268155567666,medium,Maldah
0.7911316361874166,-0.375259601592175,low,Murshidabad
0.5104457842395695,-0.23032158857305482,medium,Nadia
1.3812288803603836,-0.3116251891639971,high,North 24 Parganas
0.49778238337415937,-0.22810984006567553,medium,Paschim Medinipur
0.395314106734982,-0.1850863221443426,medium,Purba Medinipur
0.15283281392622927,-0.12128394412417037,medium,Purulia
0.9827061409959534,-0.3827914640360324,medium,South 24 Parganas
0.16373295668167712,-0.12610925069583767,medium,Uttar Dinajpur
-0.18082674657968095,0.025634204341521555,medium,Adilabad
-0.2132381177792785,0.03165567436596253,medium,Komaram Bheem
-0.078370221470447,0.01192881594551375,medium,Bhadradri Kothagudem
0.3377429792239409,0.059124752955441826,high,Hyderabad
-0.1331736720007258,0.020235284709702702,medium,Jagtial
-0.2004680131370318,0.032730199861224434,medium,Jangaon
-0.1805973901822478,0.024889464483068002,medium,Jayashankar Bhupalpally
-0.18724592238340376,0.02891062030370378,medium,Jogulamba Gadwal
-0.1352541848399508,0.02003520092258383,medium,Kamareddy
-0.12052566636570142,0.033430024383325006,high,Karimnagar
-0.06106713002712304,0.010997914445331929,medium,Khammam
-0.16828036403841,0.02823502230822373,medium,Mahabubabad
-0.08010345571812885,0.00365012455017652,medium,Mahbubnagar
-0.16249762439249416,0.02628339514007198,medium,Mancherial
-0.17048751384278593,0.024855482715273484,medium,Medak
0.13202320974576048,-0.021245192820729696,medium,Medchal-Malkajgiri
-0.24766590055170704,0.04388428565166598,high,Mulugu
-0.022088900022616986,0.004662229376930151,medium,Nalgonda
-0.20535803682216913,0.028704994941442692,medium,Narayanpet
-0.1493835027405393,0.020887690121991345,medium,Nagarkurnool
-0.18090482441497013,0.025311299880808238,medium,Nirmal
-0.041984784746552026,0.0004996481827842965,medium,Nizamabad
-0.16395333382586216,0.0276571251655057,medium,Peddapalli
-0.2048699916674177,0.03722644164286022,high,Rajanna Sircilla
0.13828565472804233,-0.012296521321311794,high,Ranga Reddy
-0.0433693903973411,0.00023446741433475957,medium,Sangareddy
-0.12969087884555072,0.02351605572704985,medium,Siddipet
-0.11340030029233636,0.01716635119660343,medium,Suryapet
-0.15324967989772115,0.017606593398435576,medium,Vikarabad
-0.17310587666432492,0.025442326288632213,medium,Wanaparthy
-0.10308598000596805,0.024463434519853982,high,Warangal Urban
-0.17868910605743527,0.027144958795552013,medium,Warangal Rural
-0.17682746684676082,0.027193912548539263,medium,Yadadri Bhuvanagiri
